subset,window_quarters,metric,n_min,origin_quarter,target_quarter,origin_n,target_n,prediction,actual,error,abs_error
inherited_C2_full_legacy_cutoff,2,top3,3,2024Q4,2025Q1,166,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,2,top3,5,2024Q4,2025Q1,166,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,2,top3,10,2024Q4,2025Q1,166,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,3,p90,1,2024Q4,2025Q1,237,183,38.331994352316016,40.607775364053396,-2.2757810117373793,2.2757810117373793
inherited_C2_full_legacy_cutoff,3,p90,3,2024Q4,2025Q1,237,183,38.331994352316016,40.607775364053396,-2.2757810117373793,2.2757810117373793
inherited_C2_full_legacy_cutoff,3,p90,5,2024Q4,2025Q1,237,183,38.331994352316016,40.607775364053396,-2.2757810117373793,2.2757810117373793
inherited_C2_full_legacy_cutoff,3,p90,10,2024Q4,2025Q1,237,183,38.331994352316016,40.607775364053396,-2.2757810117373793,2.2757810117373793
inherited_C2_full_legacy_cutoff,3,p95,1,2024Q4,2025Q1,237,183,41.24176690811548,41.48556014537647,-0.2437932372609879,0.2437932372609879
inherited_C2_full_legacy_cutoff,3,p95,3,2024Q4,2025Q1,237,183,41.24176690811548,41.48556014537647,-0.2437932372609879,0.2437932372609879
inherited_C2_full_legacy_cutoff,3,p95,5,2024Q4,2025Q1,237,183,41.24176690811548,41.48556014537647,-0.2437932372609879,0.2437932372609879
inherited_C2_full_legacy_cutoff,3,p95,10,2024Q4,2025Q1,237,183,41.24176690811548,41.48556014537647,-0.2437932372609879,0.2437932372609879
inherited_C2_full_legacy_cutoff,3,top3,1,2024Q4,2025Q1,237,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,3,top3,3,2024Q4,2025Q1,237,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,3,top3,5,2024Q4,2025Q1,237,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,3,top3,10,2024Q4,2025Q1,237,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
