budget,split,bootstrap_replicate,cost_model,Q0,L_ctx,cap,oracle_loss,oracle_N_B,oracle_D_B,oracle_Q_B,oracle_budget_ratio
1e+19,heldout,12,power,0.2,2048,free,3.23803099911,0.391947123659,2.93585098774,0.651706854814,1
1e+19,heldout,12,power,0.2,32768,1x,3.37058159711,0.281631806532,2.04107441862,0.723747559064,1
1e+19,heldout,12,power,0.2,32768,2x,3.37058159711,0.281631739495,2.04107489275,0.723747519955,1
1e+19,heldout,12,power,0.2,32768,3x,3.37058159711,0.281631742325,2.0410750646,0.723747460864,1
1e+19,heldout,12,power,0.2,32768,5x,3.37058159711,0.281631806532,2.04107441862,0.723747559064,1
1e+19,heldout,12,power,0.2,32768,free,3.37058159711,0.281631703746,2.04107520589,0.723747480006,1
1e+19,heldout,12,power,0.8,2048,1x,3.08848424643,0.249215540309,6.26028279948,0.8,1
1e+19,heldout,12,power,0.8,2048,2x,3.08848424643,0.249215540309,6.26028279948,0.8,1
1e+19,heldout,12,power,0.8,2048,3x,3.08848424643,0.249215540309,6.26028279948,0.8,1
1e+19,heldout,12,power,0.8,2048,5x,3.08848424643,0.249215540309,6.26028279948,0.8,1
1e+19,heldout,12,power,0.8,2048,free,3.08848424643,0.249215540309,6.26028279948,0.8,1
1e+19,heldout,12,power,0.8,32768,1x,3.23547004296,0.182870697817,4.35599719507,0.8,1
1e+19,heldout,12,power,0.8,32768,2x,3.23547004296,0.182870697088,4.35599721243,0.8,1
1e+19,heldout,12,power,0.8,32768,3x,3.23547004296,0.182870685223,4.35599749506,0.8,1
1e+19,heldout,12,power,0.8,32768,5x,3.23547004296,0.182870697468,4.35599720337,0.8,1
1e+19,heldout,12,power,0.8,32768,free,3.23547004296,0.182870692546,4.35599732062,0.8,1
1e+19,heldout,12,logarithmic,0.2,2048,1x,3.20240079902,0.460735162184,1.80125199355,1,1
1e+19,heldout,12,logarithmic,0.2,2048,2x,3.20240079902,0.460735178737,1.80125195913,1,1
1e+19,heldout,12,logarithmic,0.2,2048,3x,3.20240079902,0.46073516721,1.8012519831,1,1
1e+19,heldout,12,logarithmic,0.2,2048,5x,3.20240079902,0.460735161063,1.80125199588,1,1
1e+19,heldout,12,logarithmic,0.2,2048,free,3.20240079902,0.460735161866,1.80125199421,1,1
1e+19,heldout,12,logarithmic,0.2,32768,1x,3.31575901637,0.300363161684,1.5700546726,1,1
1e+19,heldout,12,logarithmic,0.2,32768,2x,3.31575901637,0.300363172727,1.57005463843,1,1
1e+19,heldout,12,logarithmic,0.2,32768,3x,3.31575901637,0.300363140067,1.5700547395,1,1
1e+19,heldout,12,logarithmic,0.2,32768,5x,3.31575901637,0.300363151261,1.57005470485,1,1
1e+19,heldout,12,logarithmic,0.2,32768,free,3.31575901637,0.300363139228,1.57005474209,1,1
1e+19,heldout,12,logarithmic,0.8,2048,1x,3.04689185631,0.279821111644,4.55605194688,1,1
1e+19,heldout,12,logarithmic,0.8,2048,2x,3.04689185631,0.279821144843,4.55605150519,1,1
1e+19,heldout,12,logarithmic,0.8,2048,3x,3.04689185631,0.279821142327,4.55605153866,1,1
1e+19,heldout,12,logarithmic,0.8,2048,5x,3.04689185631,0.279821130599,4.5560516947,1,1
1e+19,heldout,12,logarithmic,0.8,2048,free,3.04689185631,0.27982111946,4.55605184291,1,1
1e+19,heldout,12,logarithmic,0.8,32768,1x,3.17966469195,0.194900071547,3.51118796089,1,1
1e+19,heldout,12,logarithmic,0.8,32768,2x,3.17966469195,0.194900071547,3.51118796089,1,1
1e+19,heldout,12,logarithmic,0.8,32768,3x,3.17966469195,0.194900071547,3.51118796089,1,1
1e+19,heldout,12,logarithmic,0.8,32768,5x,3.17966469195,0.194900071547,3.51118796089,1,1
1e+19,heldout,12,logarithmic,0.8,32768,free,3.17966469195,0.194900071547,3.51118796089,1,1
1e+19,heldout,13,exponential,0.2,2048,1x,3.20215116904,0.372434755478,3.06840644591,0.750903431487,1
1e+19,heldout,13,exponential,0.2,2048,2x,3.20215116904,0.37243498907,3.0684051991,0.750903399636,1
1e+19,heldout,13,exponential,0.2,2048,3x,3.20215116904,0.372434924514,3.0684052253,0.750903470707,1
1e+19,heldout,13,exponential,0.2,2048,5x,3.20215116904,0.372434996023,3.06840426268,0.750903574583,1
1e+19,heldout,13,exponential,0.2,2048,free,3.20215116904,0.372435047729,3.0684041548,0.750903534654,1
1e+19,heldout,13,exponential,0.2,32768,1x,3.33316277249,0.263460616965,2.22640583735,0.800309958191,1
1e+19,heldout,13,exponential,0.2,32768,2x,3.33316277249,0.263460616965,2.22640583735,0.800309958191,1
1e+19,heldout,13,exponential,0.2,32768,3x,3.33316277249,0.263460579485,2.22640614116,0.800309938698,1
1e+19,heldout,13,exponential,0.2,32768,5x,3.33316277249,0.263460616965,2.22640583735,0.800309958191,1
1e+19,heldout,13,exponential,0.2,32768,free,3.33316277249,0.263460616965,2.22640583735,0.800309958191,1
1e+19,heldout,13,exponential,0.8,2048,1x,3.09567192621,0.249864510083,6.24402305011,0.8,1
1e+19,heldout,13,exponential,0.8,2048,2x,3.09567192621,0.249864522609,6.24402273709,0.8,1
1e+19,heldout,13,exponential,0.8,2048,3x,3.09567192621,0.249864543075,6.24402222563,0.8,1
1e+19,heldout,13,exponential,0.8,2048,5x,3.09567192621,0.249864520584,6.24402278768,0.8,1
1e+19,heldout,13,exponential,0.8,2048,free,3.09567192621,0.249864522565,6.24402273819,0.8,1
1e+19,heldout,13,exponential,0.8,32768,1x,3.24276292458,0.183277111718,4.34633784482,0.8,1
1e+19,heldout,13,exponential,0.8,32768,2x,3.24276292458,0.183277111589,4.34633784788,0.8,1
1e+19,heldout,13,exponential,0.8,32768,3x,3.24276292458,0.183277106956,4.34633795776,0.8,1
1e+19,heldout,13,exponential,0.8,32768,5x,3.24276292458,0.183277102589,4.34633806133,0.8,1
1e+19,heldout,13,exponential,0.8,32768,free,3.24276292458,0.183277102422,4.34633806527,0.8,1
1e+19,heldout,13,power,0.2,2048,1x,3.24522428367,0.389687552624,2.96931941312,0.647344263183,1
1e+19,heldout,13,power,0.2,2048,2x,3.24522428367,0.389687527936,2.96931949671,0.647344274876,1
1e+19,heldout,13,power,0.2,2048,3x,3.24522428367,0.389687466687,2.96931944363,0.64734435833,1
1e+19,heldout,13,power,0.2,2048,5x,3.24522428367,0.389687434316,2.96932012773,0.647344253563,1
1e+19,heldout,13,power,0.2,2048,free,3.24522428367,0.389687466687,2.96931944363,0.64734435833,1
1e+19,heldout,13,power,0.2,32768,1x,3.37799023577,0.281619495101,2.04282632491,0.723213198927,1
1e+19,heldout,13,power,0.2,32768,2x,3.37799023577,0.28161943635,2.04282676972,0.723213155526,1
1e+19,heldout,13,power,0.2,32768,3x,3.37799023577,0.281619259006,2.04282898111,0.723212749359,1
1e+19,heldout,13,power,0.2,32768,5x,3.37799023577,0.281619307775,2.04282845893,0.723212833831,1
1e+19,heldout,13,power,0.2,32768,free,3.37799023577,0.281619511293,2.04282708575,0.723212931068,1
1e+19,heldout,13,power,0.8,2048,1x,3.09567192621,0.249864510083,6.24402305011,0.8,1
1e+19,heldout,13,power,0.8,2048,2x,3.09567192621,0.249864522609,6.24402273709,0.8,1
1e+19,heldout,13,power,0.8,2048,3x,3.09567192621,0.249864543075,6.24402222563,0.8,1
1e+19,heldout,13,power,0.8,2048,5x,3.09567192621,0.249864537795,6.24402235758,0.8,1
1e+19,heldout,13,power,0.8,2048,free,3.09567192621,0.249864522089,6.24402275008,0.8,1
1e+19,heldout,13,power,0.8,32768,1x,3.24276292458,0.183277111718,4.34633784482,0.8,1
1e+19,heldout,13,power,0.8,32768,2x,3.24276292458,0.183277111589,4.34633784788,0.8,1
1e+19,heldout,13,power,0.8,32768,3x,3.24276292458,0.183277106956,4.34633795776,0.8,1
1e+19,heldout,13,power,0.8,32768,5x,3.24276292458,0.183277102589,4.34633806133,0.8,1
1e+19,heldout,13,power,0.8,32768,free,3.24276292458,0.183277102422,4.34633806527,0.8,1
1e+19,heldout,13,logarithmic,0.2,2048,1x,3.20245561514,0.460790026238,1.80113790547,1,1
1e+19,heldout,13,logarithmic,0.2,2048,2x,3.20245561514,0.460790068458,1.80113781768,1,1
1e+19,heldout,13,logarithmic,0.2,2048,3x,3.20245561514,0.460790065563,1.8011378237,1,1
1e+19,heldout,13,logarithmic,0.2,2048,5x,3.20245561514,0.460790069934,1.80113781462,1,1
1e+19,heldout,13,logarithmic,0.2,2048,free,3.20245561514,0.460790028,1.80113790181,1,1
1e+19,heldout,13,logarithmic,0.2,32768,1x,3.3158232633,0.300413310202,1.56989950072,1,1
1e+19,heldout,13,logarithmic,0.2,32768,2x,3.3158232633,0.300413302704,1.56989952392,1,1
1e+19,heldout,13,logarithmic,0.2,32768,3x,3.3158232633,0.300413281388,1.56989958987,1,1
1e+19,heldout,13,logarithmic,0.2,32768,5x,3.3158232633,0.300413309851,1.56989950181,1,1
1e+19,heldout,13,logarithmic,0.2,32768,free,3.3158232633,0.300413279592,1.56989959543,1,1
1e+19,heldout,13,logarithmic,0.8,2048,1x,3.04695371865,0.279864333193,4.55547696551,1,1
1e+19,heldout,13,logarithmic,0.8,2048,2x,3.04695371865,0.279864348814,4.55547675773,1,1
1e+19,heldout,13,logarithmic,0.8,2048,3x,3.04695371865,0.279864338692,4.55547689237,1,1
1e+19,heldout,13,logarithmic,0.8,2048,5x,3.04695371865,0.279864319455,4.55547714826,1,1
1e+19,heldout,13,logarithmic,0.8,2048,free,3.04695371865,0.27986432339,4.5554770959,1,1
1e+19,heldout,13,logarithmic,0.8,32768,1x,3.17974051525,0.194941773382,3.51054267557,1,1
1e+19,heldout,13,logarithmic,0.8,32768,2x,3.17974051525,0.194941773311,3.51054267666,1,1
1e+19,heldout,13,logarithmic,0.8,32768,3x,3.17974051525,0.194941776299,3.51054263043,1,1
1e+19,heldout,13,logarithmic,0.8,32768,5x,3.17974051525,0.194941779382,3.51054258275,1,1
1e+19,heldout,13,logarithmic,0.8,32768,free,3.17974051525,0.194941782714,3.51054253119,1,1
1e+19,heldout,29,exponential,0.2,2048,1x,3.19357774196,0.371218701711,3.09374182377,0.747387201498,1
1e+19,heldout,29,exponential,0.2,2048,2x,3.19357774196,0.371218814347,3.09374117707,0.747387192793,1
1e+19,heldout,29,exponential,0.2,2048,3x,3.19357774196,0.371218838285,3.09374077643,0.747387242663,1
1e+19,heldout,29,exponential,0.2,2048,5x,3.19357774196,0.371218727758,3.09374156342,0.747387221257,1
1e+19,heldout,29,exponential,0.2,2048,free,3.19357774196,0.371218712098,3.09374161006,0.747387230971,1
1e+19,heldout,29,exponential,0.2,32768,1x,3.32499181873,0.261840928352,2.25680779591,0.794717078261,1
1e+19,heldout,29,exponential,0.2,32768,2x,3.32499181873,0.261840957025,2.25680758679,0.79471708543,1
1e+19,heldout,29,exponential,0.2,32768,3x,3.32499181873,0.261840901847,2.25680803232,0.79471705965,1
1e+19,heldout,29,exponential,0.2,32768,5x,3.32499181873,0.261840937127,2.25680776861,0.794717070251,1
1e+19,heldout,29,exponential,0.2,32768,free,3.32499181873,0.261840867812,2.25680826771,0.79471705471,1
1e+19,heldout,29,exponential,0.8,2048,1x,3.08752823131,0.249683536723,6.24854878635,0.8,1
1e+19,heldout,29,exponential,0.8,2048,2x,3.08752823131,0.249683536723,6.24854878635,0.8,1
1e+19,heldout,29,exponential,0.8,2048,3x,3.08752823131,0.249683536723,6.24854878635,0.8,1
1e+19,heldout,29,exponential,0.8,2048,5x,3.08752823131,0.249683536723,6.24854878635,0.8,1
1e+19,heldout,29,exponential,0.8,2048,free,3.08752823131,0.249683533715,6.24854886162,0.8,1
1e+19,heldout,29,exponential,0.8,32768,1x,3.23459961935,0.183241190141,4.34718987655,0.8,1
1e+19,heldout,29,exponential,0.8,32768,2x,3.23459961935,0.183241194616,4.3471897704,0.8,1
1e+19,heldout,29,exponential,0.8,32768,3x,3.23459961935,0.183241208415,4.34718944302,0.8,1
1e+19,heldout,29,exponential,0.8,32768,5x,3.23459961935,0.183241208811,4.34718943364,0.8,1
1e+19,heldout,29,exponential,0.8,32768,free,3.23459961935,0.18324120852,4.34718944055,0.8,1
1e+19,heldout,29,power,0.2,2048,1x,3.23644522971,0.392091509168,2.94531353625,0.649552251723,1
1e+19,heldout,29,power,0.2,2048,2x,3.23644522971,0.392091509168,2.94531353625,0.649552251723,1
1e+19,heldout,29,power,0.2,2048,3x,3.23644522971,0.392091509168,2.94531353625,0.649552251723,1
1e+19,heldout,29,power,0.2,2048,5x,3.23644522971,0.392091569433,2.9453135946,0.649552168977,1
1e+19,heldout,29,power,0.2,2048,free,3.23644522971,0.392091509168,2.94531353625,0.649552251723,1
1e+19,heldout,29,power,0.2,32768,1x,3.36933882633,0.281617587688,2.04837029737,0.72145872391,1
1e+19,heldout,29,power,0.2,32768,2x,3.36933882633,0.281617587688,2.04837029737,0.72145872391,1
1e+19,heldout,29,power,0.2,32768,3x,3.36933882633,0.281617644704,2.04837003892,0.721458710622,1
1e+19,heldout,29,power,0.2,32768,5x,3.36933882633,0.2816176184,2.04837023443,0.721458692545,1
1e+19,heldout,29,power,0.2,32768,free,3.36933882633,0.281617622958,2.04837011526,0.721458722745,1
1e+19,heldout,29,power,0.8,2048,1x,3.08752823131,0.249683548199,6.24854849914,0.8,1
1e+19,heldout,29,power,0.8,2048,2x,3.08752823131,0.249683533748,6.24854886079,0.8,1
1e+19,heldout,29,power,0.8,2048,3x,3.08752823131,0.249683549065,6.24854847747,0.8,1
1e+19,heldout,29,power,0.8,2048,5x,3.08752823131,0.249683543764,6.24854861012,0.8,1
1e+19,heldout,29,power,0.8,2048,free,3.08752823131,0.249683533715,6.24854886162,0.8,1
1e+19,heldout,29,power,0.8,32768,1x,3.23459961935,0.183241190141,4.34718987655,0.8,1
1e+19,heldout,29,power,0.8,32768,2x,3.23459961935,0.183241204761,4.34718952971,0.8,1
1e+19,heldout,29,power,0.8,32768,3x,3.23459961935,0.183241208415,4.34718944302,0.8,1
1e+19,heldout,29,power,0.8,32768,5x,3.23459961935,0.183241208811,4.34718943364,0.8,1
1e+19,heldout,29,power,0.8,32768,free,3.23459961935,0.18324120852,4.34718944055,0.8,1
1e+19,heldout,29,logarithmic,0.2,2048,1x,3.20246762649,0.460796562202,1.8011243151,1,1
1e+19,heldout,29,logarithmic,0.2,2048,2x,3.20246762649,0.460796554123,1.8011243319,1,1
1e+19,heldout,29,logarithmic,0.2,2048,3x,3.20246762649,0.460796564524,1.80112431028,1,1
1e+19,heldout,29,logarithmic,0.2,2048,5x,3.20246762649,0.460796564838,1.80112430962,1,1
1e+19,heldout,29,logarithmic,0.2,2048,free,3.20246762649,0.460796526054,1.80112439027,1,1
1e+19,heldout,29,logarithmic,0.2,32768,1x,3.31583194772,0.300419264117,1.56988107988,1,1
1e+19,heldout,29,logarithmic,0.2,32768,2x,3.31583194772,0.300419267954,1.56988106801,1,1
1e+19,heldout,29,logarithmic,0.2,32768,3x,3.31583194772,0.300419267954,1.56988106801,1,1
1e+19,heldout,29,logarithmic,0.2,32768,5x,3.31583194772,0.300419267954,1.56988106801,1,1
1e+19,heldout,29,logarithmic,0.2,32768,free,3.31583194772,0.300419267954,1.56988106801,1,1
1e+19,heldout,29,logarithmic,0.8,2048,1x,3.04696966208,0.27985970084,4.55553858332,1,1
1e+19,heldout,29,logarithmic,0.8,2048,2x,3.04696966208,0.279859705837,4.55553851684,1,1
1e+19,heldout,29,logarithmic,0.8,2048,3x,3.04696966208,0.279859709312,4.55553847062,1,1
1e+19,heldout,29,logarithmic,0.8,2048,5x,3.04696966208,0.279859721437,4.55553830934,1,1
1e+19,heldout,29,logarithmic,0.8,2048,free,3.04696966208,0.279859721606,4.55553830709,1,1
1e+19,heldout,29,logarithmic,0.8,32768,1x,3.17975393368,0.194940609945,3.51056067513,1,1
1e+19,heldout,29,logarithmic,0.8,32768,2x,3.17975393368,0.19494060293,3.51056078366,1,1
1e+19,heldout,29,logarithmic,0.8,32768,3x,3.17975393368,0.194940606882,3.51056072252,1,1
1e+19,heldout,29,logarithmic,0.8,32768,5x,3.17975393368,0.194940604415,3.51056076069,1,1
1e+19,heldout,29,logarithmic,0.8,32768,free,3.17975393368,0.194940603064,3.51056078159,1,1
1e+19,heldout,53,exponential,0.2,2048,1x,3.19506601303,0.368648108558,3.11059052859,0.747193060534,1
1e+19,heldout,53,exponential,0.2,2048,2x,3.19506601303,0.368648108558,3.11059052859,0.747193060534,1
1e+19,heldout,53,exponential,0.2,2048,3x,3.19506601303,0.368648108558,3.11059052859,0.747193060534,1
1e+19,heldout,53,exponential,0.2,2048,5x,3.19506601303,0.368648108558,3.11059052859,0.747193060534,1
1e+19,heldout,53,exponential,0.2,2048,free,3.19506601303,0.368648108558,3.11059052859,0.747193060534,1
1e+19,heldout,53,exponential,0.2,32768,1x,3.32613601871,0.260299597689,2.26821212233,0.794301798888,1
1e+19,heldout,53,exponential,0.2,32768,2x,3.32613601871,0.260299659936,2.26821162639,0.794301824797,1
1e+19,heldout,53,exponential,0.2,32768,3x,3.32613601871,0.260299659936,2.26821162639,0.794301824797,1
1e+19,heldout,53,exponential,0.2,32768,5x,3.32613601871,0.260299659936,2.26821162639,0.794301824797,1
1e+19,heldout,53,exponential,0.2,32768,free,3.32613601871,0.260299508823,2.26821269788,0.794301798446,1
1e+19,heldout,53,exponential,0.8,2048,1x,3.08862708197,0.247959185368,6.29200228274,0.8,1
1e+19,heldout,53,exponential,0.8,2048,2x,3.08862708197,0.247959175979,6.29200252098,0.8,1
1e+19,heldout,53,exponential,0.8,2048,3x,3.08862708197,0.247959180464,6.29200240717,0.8,1
1e+19,heldout,53,exponential,0.8,2048,5x,3.08862708197,0.247959178553,6.29200245566,0.8,1
1e+19,heldout,53,exponential,0.8,2048,free,3.08862708197,0.247959182916,6.29200234496,0.8,1
1e+19,heldout,53,exponential,0.8,32768,1x,3.23541127339,0.18195337679,4.3779580286,0.8,1
1e+19,heldout,53,exponential,0.8,32768,2x,3.23541127339,0.181953368809,4.37795822063,0.8,1
1e+19,heldout,53,exponential,0.8,32768,3x,3.23541127339,0.18195337201,4.37795814363,0.8,1
1e+19,heldout,53,exponential,0.8,32768,5x,3.23541127339,0.181953377048,4.3779580224,0.8,1
1e+19,heldout,53,exponential,0.8,32768,free,3.23541127339,0.181953374243,4.37795808988,0.8,1
1e+19,heldout,53,power,0.2,2048,1x,3.23798533468,0.387559196329,2.97945939061,0.64774576981,1
1e+19,heldout,53,power,0.2,2048,2x,3.23798533468,0.387559370334,2.97945864436,0.64774571928,1
1e+19,heldout,53,power,0.2,2048,3x,3.23798533468,0.387559426782,2.97945824267,0.647745735963,1
1e+19,heldout,53,power,0.2,2048,5x,3.23798533468,0.387559270581,2.9794591873,0.647745724386,1
1e+19,heldout,53,power,0.2,2048,free,3.23798533468,0.387559167707,2.97945939087,0.647745803508,1
1e+19,heldout,53,power,0.2,32768,1x,3.37051146371,0.278937322864,2.0691850228,0.719391082999,1
1e+19,heldout,53,power,0.2,32768,2x,3.37051146371,0.278937322864,2.0691850228,0.719391082999,1
1e+19,heldout,53,power,0.2,32768,3x,3.37051146371,0.278937291736,2.06918536371,0.719391028542,1
1e+19,heldout,53,power,0.2,32768,5x,3.37051146371,0.278937322864,2.0691850228,0.719391082999,1
1e+19,heldout,53,power,0.2,32768,free,3.37051146371,0.278937322864,2.0691850228,0.719391082999,1
1e+19,heldout,53,power,0.8,2048,1x,3.08862708197,0.247959174147,6.29200256747,0.8,1
1e+19,heldout,53,power,0.8,2048,2x,3.08862708197,0.247959174147,6.29200256747,0.8,1
1e+19,heldout,53,power,0.8,2048,3x,3.08862708197,0.247959174147,6.29200256747,0.8,1
1e+19,heldout,53,power,0.8,2048,5x,3.08862708197,0.247959174147,6.29200256747,0.8,1
1e+19,heldout,53,power,0.8,2048,free,3.08862708197,0.247959174147,6.29200256747,0.8,1
1e+19,heldout,53,power,0.8,32768,1x,3.23541127339,0.18195337679,4.3779580286,0.8,1
1e+19,heldout,53,power,0.8,32768,2x,3.23541127339,0.181953381244,4.37795792145,0.8,1
1e+19,heldout,53,power,0.8,32768,3x,3.23541127339,0.18195337201,4.37795814363,0.8,1
1e+19,heldout,53,power,0.8,32768,5x,3.23541127339,0.181953377048,4.3779580224,0.8,1
1e+19,heldout,53,power,0.8,32768,free,3.23541127339,0.181953372115,4.37795814108,0.8,1
1e+19,heldout,53,logarithmic,0.2,2048,1x,3.20246482158,0.460748957608,1.80122330504,1,1
1e+19,heldout,53,logarithmic,0.2,2048,2x,3.20246482158,0.460748956322,1.80122330771,1,1
1e+19,heldout,53,logarithmic,0.2,2048,3x,3.20246482158,0.460748998607,1.80122321978,1,1
1e+19,heldout,53,logarithmic,0.2,2048,5x,3.20246482158,0.460748949852,1.80122332117,1,1
1e+19,heldout,53,logarithmic,0.2,2048,free,3.20246482158,0.46074896923,1.80122328087,1,1
1e+19,heldout,53,logarithmic,0.2,32768,1x,3.31582383454,0.300371271059,1.57002957812,1,1
1e+19,heldout,53,logarithmic,0.2,32768,2x,3.31582383454,0.300371287773,1.57002952639,1,1
1e+19,heldout,53,logarithmic,0.2,32768,3x,3.31582383454,0.300371278994,1.57002955356,1,1
1e+19,heldout,53,logarithmic,0.2,32768,5x,3.31582383454,0.300371308735,1.57002946153,1,1
1e+19,heldout,53,logarithmic,0.2,32768,free,3.31582383454,0.300371278151,1.57002955617,1,1
1e+19,heldout,53,logarithmic,0.8,2048,1x,3.04695430728,0.279812681911,4.55616410555,1,1
1e+19,heldout,53,logarithmic,0.8,2048,2x,3.04695430728,0.279812681911,4.55616410555,1,1
1e+19,heldout,53,logarithmic,0.8,2048,3x,3.04695430728,0.279812681911,4.55616410555,1,1
1e+19,heldout,53,logarithmic,0.8,2048,5x,3.04695430728,0.279812681911,4.55616410555,1,1
1e+19,heldout,53,logarithmic,0.8,2048,free,3.04695430728,0.279812681911,4.55616410555,1,1
1e+19,heldout,53,logarithmic,0.8,32768,1x,3.17972924819,0.194894743261,3.51127042675,1,1
1e+19,heldout,53,logarithmic,0.8,32768,2x,3.17972924819,0.19489472744,3.51127067162,1,1
1e+19,heldout,53,logarithmic,0.8,32768,3x,3.17972924819,0.194894737844,3.51127051059,1,1
1e+19,heldout,53,logarithmic,0.8,32768,5x,3.17972924819,0.194894743154,3.51127042841,1,1
1e+19,heldout,53,logarithmic,0.8,32768,free,3.17972924819,0.19489474176,3.51127044999,1,1
1e+19,heldout,68,exponential,0.2,2048,1x,3.19865524952,0.379351943617,3.01038568172,0.754271584336,1
1e+19,heldout,68,exponential,0.2,2048,2x,3.19865524952,0.379351940479,3.0103856011,0.75427160402,1
1e+19,heldout,68,exponential,0.2,2048,3x,3.19865524952,0.379351876599,3.01038611335,0.754271575905,1
1e+19,heldout,68,exponential,0.2,2048,5x,3.19865524952,0.3793518807,3.01038606203,0.754271581379,1
1e+19,heldout,68,exponential,0.2,2048,free,3.19865524952,0.379351871876,3.01038608128,0.754271587754,1
1e+19,heldout,68,exponential,0.2,32768,1x,3.33017350562,0.267363632339,2.19124314706,0.803440007584,1
1e+19,heldout,68,exponential,0.2,32768,2x,3.33017350562,0.267363526815,2.19124389211,0.803439977086,1
1e+19,heldout,68,exponential,0.2,32768,3x,3.33017350562,0.267363496185,2.19124421363,0.803439938779,1
1e+19,heldout,68,exponential,0.2,32768,5x,3.33017350562,0.267363552721,2.19124382519,0.803439952117,1
1e+19,heldout,68,exponential,0.2,32768,free,3.33017350562,0.267363447748,2.19124464756,0.803439899054,1
1e+19,heldout,68,exponential,0.8,2048,1x,3.09280415783,0.253744261582,6.14855189486,0.8,1
1e+19,heldout,68,exponential,0.8,2048,2x,3.09280415783,0.253744255201,6.14855204949,0.8,1
