budget,cap,policy,split,scenario_count,parameter_replicates,feasible_fraction,mean_loss,mean_within_cap_regret,cvar90_within_cap_regret,max_within_cap_regret,mean_free_regret,cvar90_free_regret,max_free_regret,nominal_loss,N_B,D_B,Q_B,N_over_B1_max,D_over_B1_max,worst_budget_ratio,local_direction_improvement,KKT_kind
1e+22,3x,minimax_regret,heldout,144,12,1,2.20016981335,0.0270451288479,0.0552343726963,0.0561304749735,0.0270451288479,0.0552343726963,0.0561304749735,2.20016834314,4.11293224679,176.603228937,1,0.343723249069,0.58888746632,1,0,directional_nonsmooth_proxy
1e+22,3x,nominal_shared,heldout,144,12,1,2.20016980955,0.0270451250454,0.0552343685519,0.0561304726961,0.0270451250454,0.0552343685519,0.0561304726961,2.20016834021,4.11432670984,176.548648333,1,0.343839786211,0.58870546606,1,0,directional_nonsmooth_proxy
1e+22,3x,worst_case_loss,heldout,144,12,1,2.20016980971,0.0270451252067,0.0552343687571,0.0561304726616,0.0270451252067,0.0552343687571,0.0561304726616,2.20016834026,4.11414772061,176.555652254,1,0.343824827842,0.588728820792,1,0,directional_nonsmooth_proxy
1e+22,3x,balanced_mean_regret,train,36,3,1,2.2001684411,0.0270455409704,0.0550123424484,0.0561293308931,0.0270455409704,0.0550123424484,0.0561293308931,2.20016834085,4.11367682513,176.574081238,1,0.343785474476,0.588790272656,1,0,directional_nonsmooth_proxy
1e+22,3x,cvar90_regret,train,36,3,1,2.20016844112,0.0270455409912,0.0550123424276,0.0561293311771,0.0270455409912,0.0550123424276,0.0561293311771,2.20016834064,4.11379441175,176.569479003,1,0.343795301348,0.5887749264,1,0,directional_nonsmooth_proxy
1e+22,3x,minimax_regret,train,36,3,1,2.20016844193,0.0270455418032,0.0550123435448,0.0561293300592,0.0270455418032,0.0550123435448,0.0561293300592,2.20016834314,4.11293224679,176.603228937,1,0.343723249069,0.58888746632,1,0,directional_nonsmooth_proxy
1e+22,3x,nominal_shared,train,36,3,1,2.20016844173,0.0270455416049,0.0550123428529,0.0561293329822,0.0270455416049,0.0550123428529,0.0561293329822,2.20016834021,4.11432670984,176.548648333,1,0.343839786211,0.58870546606,1,0,directional_nonsmooth_proxy
1e+22,3x,worst_case_loss,train,36,3,1,2.20016844143,0.0270455413036,0.0550123426149,0.0561293322802,0.0270455413036,0.0550123426149,0.0561293322802,2.20016834026,4.11414772061,176.555652254,1,0.343824827842,0.588728820792,1,0,directional_nonsmooth_proxy
1e+22,5x,balanced_mean_regret,heldout,144,12,1,2.20016981059,0.0270451260901,0.0552343697559,0.0561304730302,0.0270451260901,0.0552343697559,0.0561304730302,2.20016834085,4.11367700021,176.574074385,1,0.343785489108,0.588790249806,1,0,directional_nonsmooth_proxy
1e+22,5x,cvar90_regret,heldout,144,12,1,2.20016981031,0.0270451258074,0.0552343694444,0.0561304728759,0.0270451258074,0.0552343694444,0.0561304728759,2.20016834064,4.11379442164,176.569478616,1,0.343795302175,0.588774925108,1,0,directional_nonsmooth_proxy
1e+22,5x,minimax_regret,heldout,144,12,1,2.20016981335,0.0270451288489,0.0552343726973,0.0561304749742,0.0270451288489,0.0552343726973,0.0561304749742,2.20016834314,4.11293205033,176.603236629,1,0.343723232651,0.588887491968,1,0,directional_nonsmooth_proxy
1e+22,5x,nominal_shared,heldout,144,12,1,2.20016980955,0.0270451250452,0.0552343685516,0.0561304726962,0.0270451250452,0.0552343685516,0.0561304726962,2.20016834021,4.11432702267,176.548636093,1,0.343839812355,0.588705425244,1,0,directional_nonsmooth_proxy
1e+22,5x,worst_case_loss,heldout,144,12,1,2.20016980971,0.027045125206,0.0552343687562,0.0561304726616,0.027045125206,0.0552343687562,0.0561304726616,2.20016834026,4.11414830204,176.555629501,1,0.343824876433,0.588728744924,1,0,directional_nonsmooth_proxy
1e+22,5x,balanced_mean_regret,train,36,3,1,2.2001684411,0.0270455409704,0.0550123424483,0.0561293308935,0.0270455409704,0.0550123424483,0.0561293308935,2.20016834085,4.11367700021,176.574074385,1,0.343785489108,0.588790249806,1,0,directional_nonsmooth_proxy
1e+22,5x,cvar90_regret,train,36,3,1,2.20016844112,0.0270455409912,0.0550123424276,0.0561293311771,0.0270455409912,0.0550123424276,0.0561293311771,2.20016834064,4.11379442164,176.569478616,1,0.343795302175,0.588774925108,1,0,directional_nonsmooth_proxy
1e+22,5x,minimax_regret,train,36,3,1,2.20016844193,0.0270455418037,0.0550123435453,0.0561293300592,0.0270455418037,0.0550123435453,0.0561293300592,2.20016834314,4.11293205033,176.603236629,1,0.343723232651,0.588887491968,1,0,directional_nonsmooth_proxy
1e+22,5x,nominal_shared,train,36,3,1,2.20016844173,0.0270455416055,0.0550123428534,0.0561293329835,0.0270455416055,0.0550123428534,0.0561293329835,2.20016834021,4.11432702267,176.548636093,1,0.343839812355,0.588705425244,1,0,directional_nonsmooth_proxy
1e+22,5x,worst_case_loss,train,36,3,1,2.20016844143,0.0270455413044,0.0550123426155,0.0561293322824,0.0270455413044,0.0550123426155,0.0561293322824,2.20016834026,4.11414830204,176.555629501,1,0.343824876433,0.588728744924,1,0,directional_nonsmooth_proxy
1e+22,free,balanced_mean_regret,heldout,144,12,1,2.2001698106,0.027045126091,0.0552343697569,0.0561304730307,0.027045126091,0.0552343697569,0.0561304730307,2.20016834085,4.11367665091,176.574088057,1,0.343785459917,0.588790295394,1,0,directional_nonsmooth_proxy
1e+22,free,cvar90_regret,heldout,144,12,1,2.20016981031,0.0270451258067,0.0552343694436,0.0561304728756,0.0270451258067,0.0552343694436,0.0561304728756,2.20016834064,4.1137947593,176.5694654,1,0.343795330393,0.588774881042,1,0,directional_nonsmooth_proxy
1e+22,free,minimax_regret,heldout,144,12,1,2.20016981336,0.0270451288506,0.0552343726991,0.0561304749755,0.0270451288506,0.0552343726991,0.0561304749755,2.20016834314,4.11293170059,176.603250322,1,0.343723203422,0.588887537629,1,0,directional_nonsmooth_proxy
1e+22,free,nominal_shared,heldout,144,12,1,2.20016980955,0.0270451250453,0.0552343685517,0.0561304726962,0.0270451250453,0.0552343685517,0.0561304726962,2.20016834021,4.1143268962,176.548641041,1,0.343839801786,0.588705441745,1,0,directional_nonsmooth_proxy
1e+22,free,worst_case_loss,heldout,144,12,1,2.20016980971,0.0270451252059,0.0552343687561,0.0561304726615,0.0270451252059,0.0552343687561,0.0561304726615,2.20016834026,4.114148425,176.55562469,1,0.343824886708,0.588728728879,1,0,directional_nonsmooth_proxy
1e+22,free,balanced_mean_regret,train,36,3,1,2.2001684411,0.0270455409704,0.0550123424485,0.0561293308927,0.0270455409704,0.0550123424485,0.0561293308927,2.20016834085,4.11367665091,176.574088057,1,0.343785459917,0.588790295394,1,0,directional_nonsmooth_proxy
1e+22,free,cvar90_regret,train,36,3,1,2.20016844112,0.0270455409913,0.0550123424276,0.056129331178,0.0270455409913,0.0550123424276,0.056129331178,2.20016834064,4.1137947593,176.5694654,1,0.343795330393,0.588774881042,1,0,directional_nonsmooth_proxy
