folder,file,model_name,result_date,tasks
BAAI_Infinity-Instruct-3M-0613-Mistral-7B,detailed_results\BAAI_Infinity-Instruct-3M-0613-Mistral-7B\results_2024-07-22T10-30-55.104090.json,BAAI/Infinity-Instruct-3M-0613-Mistral-7B,1721641999.3717854,44
BAAI_Infinity-Instruct-3M-0625-Llama3-70B,detailed_results\BAAI_Infinity-Instruct-3M-0625-Llama3-70B\results_2024-09-03T00-17-17.935598.json,BAAI/Infinity-Instruct-3M-0625-Llama3-70B,1725297792.0041378,44
BAAI_Infinity-Instruct-3M-0625-Llama3-8B,detailed_results\BAAI_Infinity-Instruct-3M-0625-Llama3-8B\results_2024-07-25T14-21-16.697446.json,BAAI/Infinity-Instruct-3M-0625-Llama3-8B,1721915240.514845,44
BAAI_Infinity-Instruct-3M-0625-Mistral-7B,detailed_results\BAAI_Infinity-Instruct-3M-0625-Mistral-7B\results_2024-08-12T18-08-03.104883.json,BAAI/Infinity-Instruct-3M-0625-Mistral-7B,1723484219.1845138,44
BAAI_Infinity-Instruct-3M-0625-Qwen2-7B,detailed_results\BAAI_Infinity-Instruct-3M-0625-Qwen2-7B\results_2024-08-12T18-24-56.268433.json,BAAI/Infinity-Instruct-3M-0625-Qwen2-7B,1723483935.3110347,44
BAAI_Infinity-Instruct-3M-0625-Yi-1.5-9B,detailed_results\BAAI_Infinity-Instruct-3M-0625-Yi-1.5-9B\results_2024-08-21T05-35-19.299638.json,BAAI/Infinity-Instruct-3M-0625-Yi-1.5-9B,1724215867.6895223,44
BAAI_Infinity-Instruct-7M-0729-Llama3_1-8B,detailed_results\BAAI_Infinity-Instruct-7M-0729-Llama3_1-8B\results_2024-08-12T13-18-16.514134.json,BAAI/Infinity-Instruct-7M-0729-Llama3_1-8B,1723466639.436655,44
BAAI_Infinity-Instruct-7M-0729-mistral-7B,detailed_results\BAAI_Infinity-Instruct-7M-0729-mistral-7B\results_2024-08-12T13-10-51.363675.json,BAAI/Infinity-Instruct-7M-0729-mistral-7B,1723466355.2445118,44
BAAI_Infinity-Instruct-7M-Gen-Llama3_1-70B,detailed_results\BAAI_Infinity-Instruct-7M-Gen-Llama3_1-70B\results_2024-09-29T01-05-56.315539.json,BAAI/Infinity-Instruct-7M-Gen-Llama3_1-70B,1727545589.2896843,44
BAAI_Infinity-Instruct-7M-Gen-Llama3_1-8B,detailed_results\BAAI_Infinity-Instruct-7M-Gen-Llama3_1-8B\results_2024-09-02T15-50-11.409871.json,BAAI/Infinity-Instruct-7M-Gen-Llama3_1-8B,1725290032.0481584,44
BAAI_Infinity-Instruct-7M-Gen-mistral-7B,detailed_results\BAAI_Infinity-Instruct-7M-Gen-mistral-7B\results_2024-09-02T15-46-52.517392.json,BAAI/Infinity-Instruct-7M-Gen-mistral-7B,1725290056.145372,44
BAAI_OPI-Llama-3.1-8B-Instruct,detailed_results\BAAI_OPI-Llama-3.1-8B-Instruct\results_2024-09-23T11-57-00.029469.json,BAAI/OPI-Llama-3.1-8B-Instruct,1727091025.6478512,44
Baptiste-HUVELLE-10_LeTriomphant2.2_ECE_iLAB,detailed_results\Baptiste-HUVELLE-10_LeTriomphant2.2_ECE_iLAB\results_2025-03-01T08-30-05.978173.json,Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB,1740737609.180878,44
bedio_DistMerge_Llama-3.1-8B-Instruct,detailed_results\bedio_DistMerge_Llama-3.1-8B-Instruct\results_2024-09-12T00-20-16.819235.json,bedio/DistMerge_Llama-3.1-8B-Instruct,1726098237.1445916,44
BEE-spoke-data_Meta-Llama-3-8Bee,detailed_results\BEE-spoke-data_Meta-Llama-3-8Bee\results_2024-07-25T12-24-55.860310.json,BEE-spoke-data/Meta-Llama-3-8Bee,1721908325.4348733,44
BEE-spoke-data_smol_llama-101M-GQA,detailed_results\BEE-spoke-data_smol_llama-101M-GQA\results_2024-08-13T08-16-04.970628.json,BEE-spoke-data/smol_llama-101M-GQA,1723536685.861438,44
BEE-spoke-data_smol_llama-220M-GQA,detailed_results\BEE-spoke-data_smol_llama-220M-GQA\results_2024-06-26T23-24-10.372392.json,BEE-spoke-data/smol_llama-220M-GQA,1719443868.9508545,44
BEE-spoke-data_smol_llama-220M-GQA-fineweb_edu,detailed_results\BEE-spoke-data_smol_llama-220M-GQA-fineweb_edu\results_2024-07-18T11-09-45.118921.json,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,1721300608.9852736,44
BEE-spoke-data_smol_llama-220M-openhermes,detailed_results\BEE-spoke-data_smol_llama-220M-openhermes\results_2024-09-21T20-51-56.948604.json,BEE-spoke-data/smol_llama-220M-openhermes,1726951558.0970159,44
BEE-spoke-data_tFINE-900m-e16-d32-flan,detailed_results\BEE-spoke-data_tFINE-900m-e16-d32-flan\results_2024-09-14T06-01-16.457735.json,BEE-spoke-data/tFINE-900m-e16-d32-flan,1726287833.0488803,44
BEE-spoke-data_tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,detailed_results\BEE-spoke-data_tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024\results_2024-09-14T09-26-54.566432.json,BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,1726299826.5624056,44
BEE-spoke-data_tFINE-900m-e16-d32-instruct_2e,detailed_results\BEE-spoke-data_tFINE-900m-e16-d32-instruct_2e\results_2024-09-23T16-45-27.487413.json,BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,1727103939.6124184,44
BEE-spoke-data_tFINE-900m-instruct-orpo,detailed_results\BEE-spoke-data_tFINE-900m-instruct-orpo\results_2024-09-23T17-46-03.770289.json,BEE-spoke-data/tFINE-900m-instruct-orpo,1727107436.567699,44
BenevolenceMessiah_Qwen2.5-72B-2x-Instruct-TIES-v1.0,detailed_results\BenevolenceMessiah_Qwen2.5-72B-2x-Instruct-TIES-v1.0\results_2024-11-25T10-42-51.480482.json,BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,1732490037.6375556,44
BenevolenceMessiah_Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,detailed_results\BenevolenceMessiah_Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0\results_2024-09-28T01-29-46.479228.json,BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,1727479050.0800233,44
bigscience_bloom-1b1,detailed_results\bigscience_bloom-1b1\results_2024-06-16T21-45-03.222205.json,bigscience/bloom-1b1,1718572603.2945218,45
BlackBeenie_Bloslain-8B-v0.2,detailed_results\BlackBeenie_Bloslain-8B-v0.2\results_2024-11-20T00-14-46.384603.json,BlackBeenie/Bloslain-8B-v0.2,1732060047.3849492,44
BlackBeenie_llama-3-luminous-merged,detailed_results\BlackBeenie_llama-3-luminous-merged\results_2024-10-11T13-21-44.421484.json,BlackBeenie/llama-3-luminous-merged,1728651093.5903342,44
BlackBeenie_llama-3.1-8B-Galore-openassistant-guanaco,detailed_results\BlackBeenie_llama-3.1-8B-Galore-openassistant-guanaco\results_2024-10-19T11-26-56.879492.json,BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,1729335185.1941497,44
BlackBeenie_Llama-3.1-8B-OpenO1-SFT-v0.1,detailed_results\BlackBeenie_Llama-3.1-8B-OpenO1-SFT-v0.1\results_2024-12-29T05-50-35.952715.json,BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,1735449702.5015802,44
BlackBeenie_Llama-3.1-8B-pythonic-passthrough-merge,detailed_results\BlackBeenie_Llama-3.1-8B-pythonic-passthrough-merge\results_2024-11-06T21-15-20.894828.json,BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,1730919192.9395804,44
BlackBeenie_Neos-Gemma-2-9b,detailed_results\BlackBeenie_Neos-Gemma-2-9b\results_2024-11-11T12-49-01.846333.json,BlackBeenie/Neos-Gemma-2-9b,1731322968.3326645,44
BlackBeenie_Neos-Llama-3.1-8B,detailed_results\BlackBeenie_Neos-Llama-3.1-8B\results_2024-11-12T13-25-16.816634.json,BlackBeenie/Neos-Llama-3.1-8B,1731416034.6801274,44
BlackBeenie_Neos-Llama-3.1-base,detailed_results\BlackBeenie_Neos-Llama-3.1-base\results_2024-11-11T14-31-42.592878.json,BlackBeenie/Neos-Llama-3.1-base,1731332154.3155415,44
BlackBeenie_Neos-Phi-3-14B-v0.1,detailed_results\BlackBeenie_Neos-Phi-3-14B-v0.1\results_2024-11-27T15-11-29.345795.json,BlackBeenie/Neos-Phi-3-14B-v0.1,1732718128.7371423,44
Bllossom_llama-3.2-Korean-Bllossom-AICA-5B,detailed_results\Bllossom_llama-3.2-Korean-Bllossom-AICA-5B\results_2024-12-18T04-48-36.945827.json,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,1734495872.7188382,44
BoltMonkey_DreadMix,detailed_results\BoltMonkey_DreadMix\results_2024-10-15T10-14-27.298886.json,BoltMonkey/DreadMix,1728985357.6071317,44
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,detailed_results\BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated\results_2024-10-02T01-12-39.953335.json,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,1727829674.682137,44
BoltMonkey_SuperNeuralDreadDevil-8b,detailed_results\BoltMonkey_SuperNeuralDreadDevil-8b\results_2024-10-15T04-58-27.394066.json,BoltMonkey/SuperNeuralDreadDevil-8b,1728966228.483737,44
bosonai_Higgs-Llama-3-70B,detailed_results\bosonai_Higgs-Llama-3-70B\results_2024-10-06T02-29-41.562725.json,bosonai/Higgs-Llama-3-70B,1728149082.1477215,44
braindao_DeepSeek-R1-Distill-Qwen-1.5B-Blunt,detailed_results\braindao_DeepSeek-R1-Distill-Qwen-1.5B-Blunt\results_2025-02-23T21-30-24.799148.json,braindao/DeepSeek-R1-Distill-Qwen-1.5B-Blunt,1740344796.0405176,44
braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt,detailed_results\braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt\results_2025-03-03T22-24-01.916394.json,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt,1741036037.5073628,44
braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,detailed_results\braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored\results_2025-03-06T14-15-38.238783.json,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,1741265891.5495641,44
braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,detailed_results\braindao_DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt\results_2025-03-03T22-23-13.808613.json,braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt,1741036006.5502183,44
braindao_DeepSeek-R1-Distill-Qwen-7B-Reflective,detailed_results\braindao_DeepSeek-R1-Distill-Qwen-7B-Reflective\results_2025-03-03T20-24-38.352295.json,braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,1741031895.4186223,44
braindao_Qwen2.5-14B,detailed_results\braindao_Qwen2.5-14B\results_2025-03-06T09-37-30.014109.json,braindao/Qwen2.5-14B,1741248494.91659,44
BrainWave-ML_llama3.2-3B-maths-orpo,detailed_results\BrainWave-ML_llama3.2-3B-maths-orpo\results_2024-10-25T15-23-53.121910.json,BrainWave-ML/llama3.2-3B-maths-orpo,1729868156.7813113,44
BramVanroy_fietje-2,detailed_results\BramVanroy_fietje-2\results_2024-10-28T15-01-12.007604.json,BramVanroy/fietje-2,1730126935.9024289,44
BramVanroy_fietje-2-chat,detailed_results\BramVanroy_fietje-2-chat\results_2024-10-28T15-30-42.669861.json,BramVanroy/fietje-2-chat,1730128500.5469542,44
BramVanroy_fietje-2-instruct,detailed_results\BramVanroy_fietje-2-instruct\results_2024-10-29T06-19-03.359209.json,BramVanroy/fietje-2-instruct,1730181979.0960438,44
BramVanroy_GEITje-7B-ultra,detailed_results\BramVanroy_GEITje-7B-ultra\results_2024-10-28T15-46-03.761866.json,BramVanroy/GEITje-7B-ultra,1730128896.347968,44
BSC-LT_salamandra-7b,detailed_results\BSC-LT_salamandra-7b\results_2024-11-22T08-16-09.604171.json,BSC-LT/salamandra-7b,1732262928.374736,44
BSC-LT_salamandra-7b-instruct,detailed_results\BSC-LT_salamandra-7b-instruct\results_2024-11-22T08-58-14.996318.json,BSC-LT/salamandra-7b-instruct,1732263170.7019205,44
bunnycore_FuseCyberMix-Qwen-2.5-7B-Instruct,detailed_results\bunnycore_FuseCyberMix-Qwen-2.5-7B-Instruct\results_2024-12-20T09-17-49.550984.json,bunnycore/FuseCyberMix-Qwen-2.5-7B-Instruct,1734684727.2755635,44
bunnycore_Gemma2-9B-TitanFusion,detailed_results\bunnycore_Gemma2-9B-TitanFusion\results_2025-02-19T15-04-16.854720.json,bunnycore/Gemma2-9B-TitanFusion,1739972589.932698,44
bunnycore_HyperLlama-3.1-8B,detailed_results\bunnycore_HyperLlama-3.1-8B\results_2024-09-07T00-47-53.210821.json,bunnycore/HyperLlama-3.1-8B,1725667947.6392386,44
bunnycore_Llama-3.1-8B-TitanFusion-v3,detailed_results\bunnycore_Llama-3.1-8B-TitanFusion-v3\results_2024-09-27T16-43-14.678628.json,bunnycore/Llama-3.1-8B-TitanFusion-v3,1727453288.2366183,44
bunnycore_Llama-3.2-3B-Deep-Test,detailed_results\bunnycore_Llama-3.2-3B-Deep-Test\results_2025-01-01T18-12-28.548987.json,bunnycore/Llama-3.2-3B-Deep-Test,1735753736.4094229,44
bunnycore_Llama-3.2-3B-Della,detailed_results\bunnycore_Llama-3.2-3B-Della\results_2025-01-20T06-12-21.388884.json,bunnycore/Llama-3.2-3B-Della,1737352055.9517896,44
bunnycore_Llama-3.2-3B-Long-Think,detailed_results\bunnycore_Llama-3.2-3B-Long-Think\results_2024-10-24T00-00-00.000000.json,bunnycore/Llama-3.2-3B-Long-Think,1729765276.9409168,44
bunnycore_Llama-3.2-3B-Mix-Skill,detailed_results\bunnycore_Llama-3.2-3B-Mix-Skill\results_2024-10-28T14-55-48.361579.json,bunnycore/Llama-3.2-3B-Mix-Skill,1730125724.6826854,44
bunnycore_Llama-3.2-3B-ProdigyPlus,detailed_results\bunnycore_Llama-3.2-3B-ProdigyPlus\results_2024-10-25T19-54-51.799388.json,bunnycore/Llama-3.2-3B-ProdigyPlus,1729884399.4181101,44
bunnycore_Llama-3.2-3B-ToxicKod,detailed_results\bunnycore_Llama-3.2-3B-ToxicKod\results_2025-03-10T22-39-13.540337.json,bunnycore/Llama-3.2-3B-ToxicKod,1741644909.4115276,44
bunnycore_Phi-3.5-mini-TitanFusion-0.1,detailed_results\bunnycore_Phi-3.5-mini-TitanFusion-0.1\results_2024-10-15T16-43-12.313024.json,bunnycore/Phi-3.5-mini-TitanFusion-0.1,1729008702.1617496,44
bunnycore_Phi-4-Model-Stock-v4,detailed_results\bunnycore_Phi-4-Model-Stock-v4\results_2025-01-25T10-05-56.730634.json,bunnycore/Phi-4-Model-Stock-v4,1737797318.3553724,44
bunnycore_Phi-4-ReasoningRP,detailed_results\bunnycore_Phi-4-ReasoningRP\results_2025-01-28T13-39-38.811621.json,bunnycore/Phi-4-ReasoningRP,1738069355.0142245,44
bunnycore_Phi-4-RP-v0,detailed_results\bunnycore_Phi-4-RP-v0\results_2025-01-14T02-53-40.099872.json,bunnycore/Phi-4-RP-v0,1736821029.9378712,44
bunnycore_Phi-4-RR-Shoup,detailed_results\bunnycore_Phi-4-RR-Shoup\results_2025-02-02T12-54-45.987972.json,bunnycore/Phi-4-RR-Shoup,1738498669.8063347,44
bunnycore_Phi-4-Sce-exp-v0.1,detailed_results\bunnycore_Phi-4-Sce-exp-v0.1\results_2025-02-07T16-42-39.879750.json,bunnycore/Phi-4-Sce-exp-v0.1,1738944355.342231,44
bunnycore_Phi-4-Stock-Ex,detailed_results\bunnycore_Phi-4-Stock-Ex\results_2025-01-16T19-58-42.857768.json,bunnycore/Phi-4-Stock-Ex,1737055338.2033048,44
bunnycore_Phi-4-Stock-RP,detailed_results\bunnycore_Phi-4-Stock-RP\results_2025-01-13T18-58-31.199413.json,bunnycore/Phi-4-Stock-RP,1736791967.546862,44
bunnycore_Phi-4-Trim-Exp1,detailed_results\bunnycore_Phi-4-Trim-Exp1\results_2025-02-18T15-28-01.718723.json,bunnycore/Phi-4-Trim-Exp1,1739891270.4206445,44
bunnycore_Qwen-2.5-7B-Deep-Stock-v1,detailed_results\bunnycore_Qwen-2.5-7B-Deep-Stock-v1\results_2025-01-25T12-15-50.445689.json,bunnycore/Qwen-2.5-7B-Deep-Stock-v1,1737805683.8112855,44
bunnycore_Qwen-2.5-7B-Deep-Stock-v5,detailed_results\bunnycore_Qwen-2.5-7B-Deep-Stock-v5\results_2025-02-18T17-48-11.735090.json,bunnycore/Qwen-2.5-7B-Deep-Stock-v5,1739899258.3576746,44
bunnycore_Qwen-2.5-7B-Exp-Sce,detailed_results\bunnycore_Qwen-2.5-7B-Exp-Sce\results_2025-02-18T20-49-55.995211.json,bunnycore/Qwen-2.5-7B-Exp-Sce,1739910098.9232197,44
bunnycore_Qwen-2.5-7b-S1k,detailed_results\bunnycore_Qwen-2.5-7b-S1k\results_2025-02-24T22-40-58.147391.json,bunnycore/Qwen-2.5-7b-S1k,1740435213.448984,44
bunnycore_Qwen2.5-1.5B-Model-Stock,detailed_results\bunnycore_Qwen2.5-1.5B-Model-Stock\results_2025-02-28T19-58-44.405602.json,bunnycore/Qwen2.5-1.5B-Model-Stock,1740771289.1054718,44
bunnycore_Qwen2.5-3B-Model-Stock-v2,detailed_results\bunnycore_Qwen2.5-3B-Model-Stock-v2\results_2025-01-15T21-40-54.951808.json,bunnycore/Qwen2.5-3B-Model-Stock-v2,1736975458.7231054,44
bunnycore_Qwen2.5-3B-Model-Stock-v3.2,detailed_results\bunnycore_Qwen2.5-3B-Model-Stock-v3.2\results_2025-02-26T09-09-35.582526.json,bunnycore/Qwen2.5-3B-Model-Stock-v3.2,1740559165.943501,44
bunnycore_Qwen2.5-3B-Model-Stock-v4.1,detailed_results\bunnycore_Qwen2.5-3B-Model-Stock-v4.1\results_2025-02-28T20-09-24.661001.json,bunnycore/Qwen2.5-3B-Model-Stock-v4.1,1740771527.7527647,44
bunnycore_Qwen2.5-3B-RP-Mix,detailed_results\bunnycore_Qwen2.5-3B-RP-Mix\results_2024-10-23T17-42-13.231593.json,bunnycore/Qwen2.5-3B-RP-Mix,1729703150.625366,44
bunnycore_Qwen2.5-7B-Instruct-Fusion,detailed_results\bunnycore_Qwen2.5-7B-Instruct-Fusion\results_2024-11-06T17-58-12.254186.json,bunnycore/Qwen2.5-7B-Instruct-Fusion,1730914322.241688,44
bunnycore_Qwen2.5-7B-MixStock-Sce-V0.3,detailed_results\bunnycore_Qwen2.5-7B-MixStock-Sce-V0.3\results_2025-02-19T14-26-51.712601.json,bunnycore/Qwen2.5-7B-MixStock-Sce-V0.3,1739973490.3042877,44
bunnycore_Qwen2.5-7B-MixStock-V0.1,detailed_results\bunnycore_Qwen2.5-7B-MixStock-V0.1\results_2025-02-05T19-27-09.819898.json,bunnycore/Qwen2.5-7B-MixStock-V0.1,1738781899.0225961,44
bunnycore_Qwen2.5-7B-R1-Bespoke-Stock,detailed_results\bunnycore_Qwen2.5-7B-R1-Bespoke-Stock\results_2025-01-25T06-59-40.273507.json,bunnycore/Qwen2.5-7B-R1-Bespoke-Stock,1737786681.6698895,44
bunnycore_Qwen2.5-7B-R1-Bespoke-Task,detailed_results\bunnycore_Qwen2.5-7B-R1-Bespoke-Task\results_2025-01-25T06-55-46.740522.json,bunnycore/Qwen2.5-7B-R1-Bespoke-Task,1737786481.998325,44
bunnycore_Qwen2.5-7B-Sky-R1-Mini,detailed_results\bunnycore_Qwen2.5-7B-Sky-R1-Mini\results_2025-02-19T15-06-20.141651.json,bunnycore/Qwen2.5-7B-Sky-R1-Mini,1739976004.168291,44
bunnycore_Smol-Llama-3.2-3B,detailed_results\bunnycore_Smol-Llama-3.2-3B\results_2024-12-29T21-03-54.900088.json,bunnycore/Smol-Llama-3.2-3B,1735504896.2951202,44
byroneverson_Mistral-Small-Instruct-2409-abliterated,detailed_results\byroneverson_Mistral-Small-Instruct-2409-abliterated\results_2024-10-15T19-32-32.570391.json,byroneverson/Mistral-Small-Instruct-2409-abliterated,1729017419.908984,44
byroneverson_Yi-1.5-9B-Chat-abliterated,detailed_results\byroneverson_Yi-1.5-9B-Chat-abliterated\results_2024-09-18T14-49-52.560572.json,byroneverson/Yi-1.5-9B-Chat-abliterated,1726668988.3921063,44
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct,detailed_results\CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct\results_2024-12-20T07-08-53.216233.json,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,1734677190.1391551,44
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412,detailed_results\CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412\results_2024-12-19T09-37-44.312285.json,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,1734599540.2791696,44
carsenk_phi3.5_mini_exp_825_uncensored,detailed_results\carsenk_phi3.5_mini_exp_825_uncensored\results_2024-09-02T23-26-41.313457.json,carsenk/phi3.5_mini_exp_825_uncensored,1725318447.3635557,44
Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B,detailed_results\Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B\results_2024-07-22T09-49-57.500293.json,Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B,1721639451.637672,44
cat-searcher_gemma-2-9b-it-sppo-iter-1,detailed_results\cat-searcher_gemma-2-9b-it-sppo-iter-1\results_2024-08-13T03-41-28.069452.json,cat-searcher/gemma-2-9b-it-sppo-iter-1,1723513900.9166777,44
CausalLM_14B,detailed_results\CausalLM_14B\results_2024-06-16T22-41-11.628824.json,CausalLM/14B,1718575306.4594674,45
CausalLM_34b-beta,detailed_results\CausalLM_34b-beta\results_2024-08-13T04-12-29.067058.json,CausalLM/34b-beta,1723515384.0045464,44
CausalLM_preview-1-hf,detailed_results\CausalLM_preview-1-hf\results_2025-01-26T19-50-38.868150.json,CausalLM/preview-1-hf,1737918001.675404,44
cckm_tinymistral_950m,detailed_results\cckm_tinymistral_950m\results_2025-01-13T21-36-28.245477.json,cckm/tinymistral_950m,1736803320.1059291,44
Changgil_K2S3-14b-v0.2,detailed_results\Changgil_K2S3-14b-v0.2\results_2024-08-12T22-44-05.278865.json,Changgil/K2S3-14b-v0.2,1723498782.5429313,44
Changgil_K2S3-v0.1,detailed_results\Changgil_K2S3-v0.1\results_2025-02-13T18-27-04.338360.json,Changgil/K2S3-v0.1,1723498759.127847,44
chujiezheng_Mistral7B-PairRM-SPPO-ExPO,detailed_results\chujiezheng_Mistral7B-PairRM-SPPO-ExPO\results_2024-09-22T08-23-37.171869.json,chujiezheng/Mistral7B-PairRM-SPPO-ExPO,1726992212.6106403,44
ClaudioItaly_Albacus,detailed_results\ClaudioItaly_Albacus\results_2024-09-14T01-42-34.001195.json,ClaudioItaly/Albacus,1726276366.0426452,44
ClaudioItaly_Book-Gut12B,detailed_results\ClaudioItaly_Book-Gut12B\results_2024-09-18T16-10-32.498210.json,ClaudioItaly/Book-Gut12B,1726672380.4770775,44
ClaudioItaly_Evolutionstory-7B-v2.2,detailed_results\ClaudioItaly_Evolutionstory-7B-v2.2\results_2024-09-03T07-38-49.543556.json,ClaudioItaly/Evolutionstory-7B-v2.2,1725347803.3984914,44
ClaudioItaly_intelligence-cod-rag-7b-v3,detailed_results\ClaudioItaly_intelligence-cod-rag-7b-v3\results_2024-12-02T20-56-56.981425.json,ClaudioItaly/intelligence-cod-rag-7b-v3,1733171453.6011689,44
cloudyu_Llama-3-70Bx2-MOE,detailed_results\cloudyu_Llama-3-70Bx2-MOE\results_2024-07-27T07-27-59.261852.json,cloudyu/Llama-3-70Bx2-MOE,1722013964.741974,44
cognitivecomputations_dolphin-2.9-llama3-8b,detailed_results\cognitivecomputations_dolphin-2.9-llama3-8b\results_2024-06-16T19-05-03.780835.json,cognitivecomputations/dolphin-2.9-llama3-8b,1718562950.4786437,45
cognitivecomputations_dolphin-2.9.1-llama-3-70b,detailed_results\cognitivecomputations_dolphin-2.9.1-llama-3-70b\results_2024-10-05T20-41-16.262145.json,cognitivecomputations/dolphin-2.9.1-llama-3-70b,1728131934.323093,44
cognitivecomputations_dolphin-2.9.1-yi-1.5-9b,detailed_results\cognitivecomputations_dolphin-2.9.1-yi-1.5-9b\results_2024-08-12T11-27-37.056736.json,cognitivecomputations/dolphin-2.9.1-yi-1.5-9b,1723459562.0349488,44
cognitivecomputations_dolphin-2.9.3-mistral-7B-32k,detailed_results\cognitivecomputations_dolphin-2.9.3-mistral-7B-32k\results_2024-07-22T09-19-12.455984.json,cognitivecomputations/dolphin-2.9.3-mistral-7B-32k,1721638532.0670059,44
cognitivecomputations_dolphin-2.9.4-gemma2-2b,detailed_results\cognitivecomputations_dolphin-2.9.4-gemma2-2b\results_2024-09-01T05-44-15.827438.json,cognitivecomputations/dolphin-2.9.4-gemma2-2b,1725165863.7490034,44
cognitivecomputations_dolphin-2.9.4-llama3.1-8b,detailed_results\cognitivecomputations_dolphin-2.9.4-llama3.1-8b\results_2024-08-31T20-29-37.223117.json,cognitivecomputations/dolphin-2.9.4-llama3.1-8b,1725134101.561597,44
cognitivecomputations_Dolphin3.0-Qwen2.5-0.5B,detailed_results\cognitivecomputations_Dolphin3.0-Qwen2.5-0.5B\results_2025-03-03T13-08-49.788475.json,cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,1741005376.9262729,44
cognitivecomputations_Dolphin3.0-R1-Mistral-24B,detailed_results\cognitivecomputations_Dolphin3.0-R1-Mistral-24B\results_2025-02-07T18-14-36.451324.json,cognitivecomputations/Dolphin3.0-R1-Mistral-24B,1738948567.0252094,44
CohereForAI_aya-23-35B,detailed_results\CohereForAI_aya-23-35B\results_2024-06-17T22-14-18.057565.json,CohereForAI/aya-23-35B,1718621996.227999,45
CohereForAI_aya-23-8B,detailed_results\CohereForAI_aya-23-8B\results_2024-06-17T11-49-39.129219.json,CohereForAI/aya-23-8B,1718622139.9335964,45
