split,budget,policy,bootstrap_replicate,cost_model,Q0,L_ctx,loss,oracle_loss,regret,feasible,cost_ratio
heldout,1e+19,robust_minimax,53,exponential,0.8,32768,3.37622700897,3.23541127339,0.140815735578,True,0.658354015537
heldout,1e+19,robust_minimax,53,power,0.2,2048,3.37622700897,3.23798533468,0.138241674292,True,0.689311461232
heldout,1e+19,robust_minimax,53,power,0.2,32768,3.37622700897,3.37051146371,0.00571554526085,True,0.999999999992
heldout,1e+19,robust_minimax,53,power,0.8,2048,3.37622700897,3.08862708197,0.287599927005,True,0.356482988801
heldout,1e+19,robust_minimax,53,power,0.8,32768,3.37622700897,3.23541127339,0.140815735578,True,0.667171527561
heldout,1e+19,robust_minimax,53,logarithmic,0.2,2048,3.37622700897,3.20246482158,0.173762187396,True,0.689311461239
heldout,1e+19,robust_minimax,53,logarithmic,0.2,32768,3.37622700897,3.31582383454,0.0604031744323,True,0.999999999999
heldout,1e+19,robust_minimax,53,logarithmic,0.8,2048,3.37622700897,3.04695430728,0.32927270169,True,0.330831608463
heldout,1e+19,robust_minimax,53,logarithmic,0.8,32768,3.37622700897,3.17972924819,0.196497760782,True,0.641520147223
heldout,1e+19,robust_minimax,68,exponential,0.2,2048,3.37954102322,3.19865524952,0.180885773701,True,0.540494384638
heldout,1e+19,robust_minimax,68,exponential,0.2,32768,3.37954102322,3.33017350562,0.0493675175952,True,0.851182923398
heldout,1e+19,robust_minimax,68,exponential,0.8,2048,3.37954102322,3.09280415783,0.286736865384,True,0.347665476777
heldout,1e+19,robust_minimax,68,exponential,0.8,32768,3.37954102322,3.24052757196,0.139013451261,True,0.658354015537
heldout,1e+19,robust_minimax,68,power,0.2,2048,3.37954102322,3.24223935565,0.137301667569,True,0.689311461232
heldout,1e+19,robust_minimax,68,power,0.2,32768,3.37954102322,3.3753248821,0.00421614111868,True,0.999999999992
heldout,1e+19,robust_minimax,68,power,0.8,2048,3.37954102322,3.09280415783,0.286736865384,True,0.356482988801
heldout,1e+19,robust_minimax,68,power,0.8,32768,3.37954102322,3.24052757196,0.139013451261,True,0.667171527561
heldout,1e+19,robust_minimax,68,logarithmic,0.2,2048,3.37954102322,3.20244140744,0.177099615779,True,0.689311461239
heldout,1e+19,robust_minimax,68,logarithmic,0.2,32768,3.37954102322,3.31579897929,0.0637420439222,True,0.999999999999
heldout,1e+19,robust_minimax,68,logarithmic,0.8,2048,3.37954102322,3.04694199537,0.332599027851,True,0.330831608463
heldout,1e+19,robust_minimax,68,logarithmic,0.8,32768,3.37954102322,3.17971378469,0.199827238528,True,0.641520147223
heldout,1e+19,robust_minimax,101,exponential,0.2,2048,3.3810215549,3.20039959138,0.18062196352,True,0.540494384638
heldout,1e+19,robust_minimax,101,exponential,0.2,32768,3.3810215549,3.33162475888,0.0493967960234,True,0.851182923398
heldout,1e+19,robust_minimax,101,exponential,0.8,2048,3.3810215549,3.0942412607,0.286780294205,True,0.347665476777
heldout,1e+19,robust_minimax,101,exponential,0.8,32768,3.3810215549,3.24178896217,0.139232592738,True,0.658354015537
heldout,1e+19,robust_minimax,101,power,0.2,2048,3.3810215549,3.24415625811,0.136865296796,True,0.689311461232
heldout,1e+19,robust_minimax,101,power,0.2,32768,3.3810215549,3.37692156343,0.0040999914703,True,0.999999999992
heldout,1e+19,robust_minimax,101,power,0.8,2048,3.3810215549,3.0942412607,0.286780294205,True,0.356482988801
heldout,1e+19,robust_minimax,101,power,0.8,32768,3.3810215549,3.24178896217,0.139232592738,True,0.667171527561
heldout,1e+19,robust_minimax,101,logarithmic,0.2,2048,3.3810215549,3.20239284612,0.178628708786,True,0.689311461239
heldout,1e+19,robust_minimax,101,logarithmic,0.2,32768,3.3810215549,3.31574878818,0.0652727667258,True,0.999999999999
heldout,1e+19,robust_minimax,101,logarithmic,0.8,2048,3.3810215549,3.04689548868,0.334126066227,True,0.330831608463
heldout,1e+19,robust_minimax,101,logarithmic,0.8,32768,3.3810215549,3.17966546795,0.201356086958,True,0.641520147223
heldout,1e+19,robust_minimax,102,exponential,0.2,2048,3.37903810985,3.19835488663,0.180683223221,True,0.540494384638
heldout,1e+19,robust_minimax,102,exponential,0.2,32768,3.37903810985,3.32914865018,0.0498894596625,True,0.851182923398
heldout,1e+19,robust_minimax,102,exponential,0.8,2048,3.37903810985,3.09162870744,0.287409402409,True,0.347665476777
heldout,1e+19,robust_minimax,102,exponential,0.8,32768,3.37903810985,3.23844581409,0.140592295755,True,0.658354015537
heldout,1e+19,robust_minimax,102,power,0.2,2048,3.37903810985,3.2417489107,0.137289199143,True,0.689311461232
heldout,1e+19,robust_minimax,102,power,0.2,32768,3.37903810985,3.37397243911,0.0050656707395,True,0.999999999992
heldout,1e+19,robust_minimax,102,power,0.8,2048,3.37903810985,3.09162870744,0.287409402409,True,0.356482988801
heldout,1e+19,robust_minimax,102,power,0.8,32768,3.37903810985,3.23844581409,0.140592295755,True,0.667171527561
heldout,1e+19,robust_minimax,102,logarithmic,0.2,2048,3.37903810985,3.20244419191,0.176593917937,True,0.689311461239
heldout,1e+19,robust_minimax,102,logarithmic,0.2,32768,3.37903810985,3.31580386184,0.0632342480104,True,0.999999999999
heldout,1e+19,robust_minimax,102,logarithmic,0.8,2048,3.37903810985,3.04694620812,0.332091901726,True,0.330831608463
heldout,1e+19,robust_minimax,102,logarithmic,0.8,32768,3.37903810985,3.17971984906,0.199318260784,True,0.641520147223
heldout,1e+19,robust_minimax,125,exponential,0.2,2048,3.37913707842,3.19842021659,0.180716861839,True,0.540494384638
heldout,1e+19,robust_minimax,125,exponential,0.2,32768,3.37913707842,3.32931100589,0.0498260725392,True,0.851182923398
heldout,1e+19,robust_minimax,125,exponential,0.8,2048,3.37913707842,3.0918063964,0.287330682026,True,0.347665476777
heldout,1e+19,robust_minimax,125,exponential,0.8,32768,3.37913707842,3.23871028171,0.140426796715,True,0.658354015537
heldout,1e+19,robust_minimax,125,power,0.2,2048,3.37913707842,3.24176884946,0.137368228965,True,0.689311461232
heldout,1e+19,robust_minimax,125,power,0.2,32768,3.37913707842,3.37416644384,0.00497063458701,True,0.999999999992
heldout,1e+19,robust_minimax,125,power,0.8,2048,3.37913707842,3.0918063964,0.287330682026,True,0.356482988801
heldout,1e+19,robust_minimax,125,power,0.8,32768,3.37913707842,3.23871028171,0.140426796715,True,0.667171527561
heldout,1e+19,robust_minimax,125,logarithmic,0.2,2048,3.37913707842,3.20230192437,0.176835154058,True,0.689311461239
heldout,1e+19,robust_minimax,125,logarithmic,0.2,32768,3.37913707842,3.3155793292,0.0635577492214,True,0.999999999999
heldout,1e+19,robust_minimax,125,logarithmic,0.8,2048,3.37913707842,3.04670615896,0.332430919465,True,0.330831608463
heldout,1e+19,robust_minimax,125,logarithmic,0.8,32768,3.37913707842,3.1793809,0.199756178422,True,0.641520147223
heldout,1e+19,robust_minimax,129,exponential,0.2,2048,3.3750862967,3.19370821983,0.181378076869,True,0.540494384638
heldout,1e+19,robust_minimax,129,exponential,0.2,32768,3.3750862967,3.32504249196,0.0500438047379,True,0.851182923398
heldout,1e+19,robust_minimax,129,exponential,0.8,2048,3.3750862967,3.08756629281,0.287520003886,True,0.347665476777
heldout,1e+19,robust_minimax,129,exponential,0.8,32768,3.3750862967,3.23453041693,0.140555879766,True,0.658354015537
heldout,1e+19,robust_minimax,129,power,0.2,2048,3.3750862967,3.236518023,0.138568273699,True,0.689311461232
heldout,1e+19,robust_minimax,129,power,0.2,32768,3.3750862967,3.36933990557,0.00574639112512,True,0.999999999992
heldout,1e+19,robust_minimax,129,power,0.8,2048,3.3750862967,3.08756629281,0.287520003886,True,0.356482988801
heldout,1e+19,robust_minimax,129,power,0.8,32768,3.3750862967,3.23453041693,0.140555879766,True,0.667171527561
heldout,1e+19,robust_minimax,129,logarithmic,0.2,2048,3.3750862967,3.20240391003,0.172682386665,True,0.689311461239
heldout,1e+19,robust_minimax,129,logarithmic,0.2,32768,3.3750862967,3.31576369819,0.0593225985122,True,0.999999999999
heldout,1e+19,robust_minimax,129,logarithmic,0.8,2048,3.3750862967,3.0468883463,0.3281979504,True,0.330831608463
heldout,1e+19,robust_minimax,129,logarithmic,0.8,32768,3.3750862967,3.1796620059,0.195424290804,True,0.641520147223
heldout,1e+19,robust_minimax,184,exponential,0.2,2048,3.37708690766,3.19611012034,0.180976787326,True,0.540494384638
heldout,1e+19,robust_minimax,184,exponential,0.2,32768,3.37708690766,3.32746881106,0.0496180966059,True,0.851182923398
heldout,1e+19,robust_minimax,184,exponential,0.8,2048,3.37708690766,3.09003905134,0.287047856326,True,0.347665476777
heldout,1e+19,robust_minimax,184,exponential,0.8,32768,3.37708690766,3.23742043424,0.139666473426,True,0.658354015537
heldout,1e+19,robust_minimax,184,power,0.2,2048,3.37708690766,3.23959445783,0.137492449833,True,0.689311461232
heldout,1e+19,robust_minimax,184,power,0.2,32768,3.37708690766,3.3723884249,0.00469848275865,True,0.999999999992
heldout,1e+19,robust_minimax,184,power,0.8,2048,3.37708690766,3.09003905134,0.287047856326,True,0.356482988801
heldout,1e+19,robust_minimax,184,power,0.8,32768,3.37708690766,3.23742043424,0.139666473426,True,0.667171527561
heldout,1e+19,robust_minimax,184,logarithmic,0.2,2048,3.37708690766,3.20238024429,0.174706663375,True,0.689311461239
heldout,1e+19,robust_minimax,184,logarithmic,0.2,32768,3.37708690766,3.31573647724,0.0613504304212,True,0.999999999999
heldout,1e+19,robust_minimax,184,logarithmic,0.8,2048,3.37708690766,3.04688007179,0.330206835875,True,0.330831608463
heldout,1e+19,robust_minimax,184,logarithmic,0.8,32768,3.37708690766,3.17965087769,0.197436029969,True,0.641520147223
heldout,1e+19,robust_minimax,199,exponential,0.2,2048,3.37634142886,3.19507070951,0.181270719352,True,0.540494384638
heldout,1e+19,robust_minimax,199,exponential,0.2,32768,3.37634142886,3.32623049678,0.0501109320772,True,0.851182923398
heldout,1e+19,robust_minimax,199,exponential,0.8,2048,3.37634142886,3.08873842104,0.287603007824,True,0.347665476777
heldout,1e+19,robust_minimax,199,exponential,0.8,32768,3.37634142886,3.23553820207,0.140803226787,True,0.658354015537
heldout,1e+19,robust_minimax,199,power,0.2,2048,3.37634142886,3.23778182688,0.138559601986,True,0.689311461232
heldout,1e+19,robust_minimax,199,power,0.2,32768,3.37634142886,3.37047447728,0.00586695158462,True,0.999999999992
heldout,1e+19,robust_minimax,199,power,0.8,2048,3.37634142886,3.08873842104,0.287603007824,True,0.356482988801
heldout,1e+19,robust_minimax,199,power,0.8,32768,3.37634142886,3.23553820207,0.140803226787,True,0.667171527561
heldout,1e+19,robust_minimax,199,logarithmic,0.2,2048,3.37634142886,3.20242856209,0.173912866768,True,0.689311461239
heldout,1e+19,robust_minimax,199,logarithmic,0.2,32768,3.37634142886,3.31578724375,0.0605541851101,True,0.999999999999
heldout,1e+19,robust_minimax,199,logarithmic,0.8,2048,3.37634142886,3.04692316535,0.329418263507,True,0.330831608463
heldout,1e+19,robust_minimax,199,logarithmic,0.8,32768,3.37634142886,3.17969680694,0.196644621922,True,0.641520147223
train,1e+19,nominal_moderate_repaired,172,exponential,0.2,2048,3.37701653021,3.18932272812,0.187693802089,True,0.520412383079
train,1e+19,nominal_moderate_repaired,172,exponential,0.2,32768,3.37701653021,3.32088135883,0.0561351713792,True,0.833723571481
train,1e+19,nominal_moderate_repaired,172,exponential,0.8,2048,3.37701653021,3.08348301832,0.293533511889,True,0.326855369984
train,1e+19,nominal_moderate_repaired,172,exponential,0.8,32768,3.37701653021,3.23032063375,0.146695896459,True,0.640166558387
train,1e+19,nominal_moderate_repaired,172,power,0.2,2048,3.37701653021,3.23165924127,0.145357288939,True,0.660940573865
train,1e+19,nominal_moderate_repaired,172,power,0.2,32768,3.37701653021,3.36465941452,0.0123571156892,True,0.974251762267
train,1e+19,nominal_moderate_repaired,172,power,0.8,2048,3.37701653021,3.08348301832,0.293533511889,True,0.326855369984
train,1e+19,nominal_moderate_repaired,172,power,0.8,32768,3.37701653021,3.23032063375,0.146695896459,True,0.640166558387
train,1e+19,nominal_moderate_repaired,172,logarithmic,0.2,2048,3.37701653021,3.2024270391,0.174589491109,True,0.686688811597
train,1e+19,nominal_moderate_repaired,172,logarithmic,0.2,32768,3.37701653021,3.31578999251,0.0612265376992,True,1
train,1e+19,nominal_moderate_repaired,172,logarithmic,0.8,2048,3.37701653021,3.04694716017,0.330069370039,True,0.326855369984
train,1e+19,nominal_moderate_repaired,172,logarithmic,0.8,32768,3.37701653021,3.17972920976,0.197287320449,True,0.640166558387
train,1e+19,nominal_moderate_repaired,124,exponential,0.2,2048,3.38715171371,3.2002867932,0.186864920507,True,0.520412383079
train,1e+19,nominal_moderate_repaired,124,exponential,0.2,32768,3.38715171371,3.33120553043,0.0559461832767,True,0.833723571481
train,1e+19,nominal_moderate_repaired,124,exponential,0.8,2048,3.38715171371,3.09371067363,0.293441040077,True,0.326855369984
train,1e+19,nominal_moderate_repaired,124,exponential,0.8,32768,3.38715171371,3.24067751944,0.146474194267,True,0.640166558387
train,1e+19,nominal_moderate_repaired,124,power,0.2,2048,3.38715171371,3.24349894105,0.143652772657,True,0.660940573865
train,1e+19,nominal_moderate_repaired,124,power,0.2,32768,3.38715171371,3.37602585355,0.0111258601567,True,0.974251762267
train,1e+19,nominal_moderate_repaired,124,power,0.8,2048,3.38715171371,3.09371067363,0.293441040077,True,0.326855369984
train,1e+19,nominal_moderate_repaired,124,power,0.8,32768,3.38715171371,3.24067751944,0.146474194267,True,0.640166558387
train,1e+19,nominal_moderate_repaired,124,logarithmic,0.2,2048,3.38715171371,3.20239564753,0.184756066177,True,0.686688811597
train,1e+19,nominal_moderate_repaired,124,logarithmic,0.2,32768,3.38715171371,3.31575107344,0.0714006402667,True,1
train,1e+19,nominal_moderate_repaired,124,logarithmic,0.8,2048,3.38715171371,3.04689595362,0.340255760087,True,0.326855369984
train,1e+19,nominal_moderate_repaired,124,logarithmic,0.8,32768,3.38715171371,3.17966723283,0.207484480877,True,0.640166558387
train,1e+19,nominal_moderate_repaired,88,exponential,0.2,2048,3.38435715998,3.19771405282,0.186643107164,True,0.520412383079
train,1e+19,nominal_moderate_repaired,88,exponential,0.2,32768,3.38435715998,3.32823988316,0.0561172768242,True,0.833723571481
train,1e+19,nominal_moderate_repaired,88,exponential,0.8,2048,3.38435715998,3.09068216832,0.293674991664,True,0.326855369984
train,1e+19,nominal_moderate_repaired,88,exponential,0.8,32768,3.38435715998,3.23733481918,0.147022340804,True,0.640166558387
train,1e+19,nominal_moderate_repaired,88,power,0.2,2048,3.38435715998,3.24148925579,0.142867904194,True,0.660940573865
train,1e+19,nominal_moderate_repaired,88,power,0.2,32768,3.38435715998,3.37324660703,0.0111105529542,True,0.974251762267
train,1e+19,nominal_moderate_repaired,88,power,0.8,2048,3.38435715998,3.09068216832,0.293674991664,True,0.326855369984
train,1e+19,nominal_moderate_repaired,88,power,0.8,32768,3.38435715998,3.23733481918,0.147022340804,True,0.640166558387
train,1e+19,nominal_moderate_repaired,88,logarithmic,0.2,2048,3.38435715998,3.20245654729,0.181900612694,True,0.686688811597
train,1e+19,nominal_moderate_repaired,88,logarithmic,0.2,32768,3.38435715998,3.31581413287,0.0685430271142,True,1
train,1e+19,nominal_moderate_repaired,88,logarithmic,0.8,2048,3.38435715998,3.04694648774,0.337410672244,True,0.326855369984
train,1e+19,nominal_moderate_repaired,88,logarithmic,0.8,32768,3.38435715998,3.17971971683,0.204637443154,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,8,exponential,0.2,2048,3.38490335731,3.19811263026,0.186790727046,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,8,exponential,0.2,32768,3.38490335731,3.32914588071,0.0557574765959,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,8,exponential,0.8,2048,3.38490335731,3.09172646232,0.293176894992,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,8,exponential,0.8,32768,3.38490335731,3.23910883544,0.145794521867,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,8,power,0.2,2048,3.38490335731,3.2422291757,0.142674181613,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,8,power,0.2,32768,3.38490335731,3.37453872147,0.0103646358368,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,8,power,0.8,2048,3.38490335731,3.09172646232,0.293176894992,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,8,power,0.8,32768,3.38490335731,3.23910883544,0.145794521867,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,8,logarithmic,0.2,2048,3.38490335731,3.20245182919,0.182451528124,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,8,logarithmic,0.2,32768,3.38490335731,3.31580654674,0.0690968105659,True,1
heldout,1e+19,nominal_moderate_repaired,8,logarithmic,0.8,2048,3.38490335731,3.04695211402,0.337951243287,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,8,logarithmic,0.8,32768,3.38490335731,3.17972173581,0.205181621495,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,12,exponential,0.2,2048,3.38193411446,3.19481537155,0.18711874291,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,12,exponential,0.2,32768,3.38193411446,3.32597255314,0.0559615613171,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,12,exponential,0.8,2048,3.38193411446,3.08848424643,0.293449868037,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,12,exponential,0.8,32768,3.38193411446,3.23547004296,0.146464071497,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,12,power,0.2,2048,3.38193411446,3.23803099911,0.143903115356,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,12,power,0.2,32768,3.38193411446,3.37058159711,0.0113525173536,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,12,power,0.8,2048,3.38193411446,3.08848424643,0.293449868037,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,12,power,0.8,32768,3.38193411446,3.23547004296,0.146464071497,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,12,logarithmic,0.2,2048,3.38193411446,3.20240079902,0.179533315447,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,12,logarithmic,0.2,32768,3.38193411446,3.31575901637,0.0661750980906,True,1
heldout,1e+19,nominal_moderate_repaired,12,logarithmic,0.8,2048,3.38193411446,3.04689185631,0.335042258148,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,12,logarithmic,0.8,32768,3.38193411446,3.17966469195,0.202269422507,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,13,exponential,0.2,2048,3.38905277029,3.20215116904,0.186901601243,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,13,exponential,0.2,32768,3.38905277029,3.33316277249,0.0558899977964,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,13,exponential,0.8,2048,3.38905277029,3.09567192621,0.293380844075,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,13,exponential,0.8,32768,3.38905277029,3.24276292458,0.14628984571,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,13,power,0.2,2048,3.38905277029,3.24522428367,0.143828486617,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,13,power,0.2,32768,3.38905277029,3.37799023577,0.0110625345137,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,13,power,0.8,2048,3.38905277029,3.09567192621,0.293380844075,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,13,power,0.8,32768,3.38905277029,3.24276292458,0.14628984571,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,13,logarithmic,0.2,2048,3.38905277029,3.20245561514,0.186597155152,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,13,logarithmic,0.2,32768,3.38905277029,3.3158232633,0.0732295069863,True,1
heldout,1e+19,nominal_moderate_repaired,13,logarithmic,0.8,2048,3.38905277029,3.04695371865,0.342099051635,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,13,logarithmic,0.8,32768,3.38905277029,3.17974051525,0.209312255039,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,29,exponential,0.2,2048,3.38092632764,3.19357774196,0.187348585675,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,29,exponential,0.2,32768,3.38092632764,3.32499181873,0.0559345089091,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,29,exponential,0.8,2048,3.38092632764,3.08752823131,0.29339809633,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,29,exponential,0.8,32768,3.38092632764,3.23459961935,0.14632670829,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,29,power,0.2,2048,3.38092632764,3.23644522971,0.144481097924,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,29,power,0.2,32768,3.38092632764,3.36933882633,0.0115875013031,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,29,power,0.8,2048,3.38092632764,3.08752823131,0.29339809633,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,29,power,0.8,32768,3.38092632764,3.23459961935,0.14632670829,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,29,logarithmic,0.2,2048,3.38092632764,3.20246762649,0.178458701144,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,29,logarithmic,0.2,32768,3.38092632764,3.31583194772,0.0650943799179,True,1
heldout,1e+19,nominal_moderate_repaired,29,logarithmic,0.8,2048,3.38092632764,3.04696966208,0.33395666556,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,29,logarithmic,0.8,32768,3.38092632764,3.17975393368,0.201172393954,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,53,exponential,0.2,2048,3.38221853408,3.19506601303,0.187152521057,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,53,exponential,0.2,32768,3.38221853408,3.32613601871,0.0560825153695,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,53,exponential,0.8,2048,3.38221853408,3.08862708197,0.293591452117,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,53,exponential,0.8,32768,3.38221853408,3.23541127339,0.146807260689,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,53,power,0.2,2048,3.38221853408,3.23798533468,0.144233199404,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,53,power,0.2,32768,3.38221853408,3.37051146371,0.0117070703726,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,53,power,0.8,2048,3.38221853408,3.08862708197,0.293591452117,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,53,power,0.8,32768,3.38221853408,3.23541127339,0.146807260689,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,53,logarithmic,0.2,2048,3.38221853408,3.20246482158,0.179753712507,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,53,logarithmic,0.2,32768,3.38221853408,3.31582383454,0.0663946995441,True,1
heldout,1e+19,nominal_moderate_repaired,53,logarithmic,0.8,2048,3.38221853408,3.04695430728,0.335264226801,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,53,logarithmic,0.8,32768,3.38221853408,3.17972924819,0.202489285894,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,68,exponential,0.2,2048,3.38577229288,3.19865524952,0.187117043369,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,68,exponential,0.2,32768,3.38577229288,3.33017350562,0.0555987872628,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,68,exponential,0.8,2048,3.38577229288,3.09280415783,0.292968135052,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,68,exponential,0.8,32768,3.38577229288,3.24052757196,0.145244720929,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,68,power,0.2,2048,3.38577229288,3.24223935565,0.143532937237,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,68,power,0.2,32768,3.38577229288,3.3753248821,0.0104474107863,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,68,power,0.8,2048,3.38577229288,3.09280415783,0.292968135052,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,68,power,0.8,32768,3.38577229288,3.24052757196,0.145244720929,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,68,logarithmic,0.2,2048,3.38577229288,3.20244140744,0.183330885446,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,68,logarithmic,0.2,32768,3.38577229288,3.31579897929,0.0699733135898,True,1
heldout,1e+19,nominal_moderate_repaired,68,logarithmic,0.8,2048,3.38577229288,3.04694199537,0.338830297519,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,68,logarithmic,0.8,32768,3.38577229288,3.17971378469,0.206058508196,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,101,exponential,0.2,2048,3.38730687347,3.20039959138,0.186907282087,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,101,exponential,0.2,32768,3.38730687347,3.33162475888,0.0556821145902,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,101,exponential,0.8,2048,3.38730687347,3.0942412607,0.293065612772,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,101,exponential,0.8,32768,3.38730687347,3.24178896217,0.145517911304,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,101,power,0.2,2048,3.38730687347,3.24415625811,0.143150615363,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,101,power,0.2,32768,3.38730687347,3.37692156343,0.010385310037,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,101,power,0.8,2048,3.38730687347,3.0942412607,0.293065612772,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,101,power,0.8,32768,3.38730687347,3.24178896217,0.145517911304,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,101,logarithmic,0.2,2048,3.38730687347,3.20239284612,0.184914027352,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,101,logarithmic,0.2,32768,3.38730687347,3.31574878818,0.0715580852925,True,1
heldout,1e+19,nominal_moderate_repaired,101,logarithmic,0.8,2048,3.38730687347,3.04689548868,0.340411384793,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,101,logarithmic,0.8,32768,3.38730687347,3.17966546795,0.207641405524,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,102,exponential,0.2,2048,3.38517656368,3.19835488663,0.186821677052,True,0.520412383079
heldout,1e+19,nominal_moderate_repaired,102,exponential,0.2,32768,3.38517656368,3.32914865018,0.0560279134942,True,0.833723571481
heldout,1e+19,nominal_moderate_repaired,102,exponential,0.8,2048,3.38517656368,3.09162870744,0.293547856241,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,102,exponential,0.8,32768,3.38517656368,3.23844581409,0.146730749586,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,102,power,0.2,2048,3.38517656368,3.2417489107,0.143427652975,True,0.660940573865
heldout,1e+19,nominal_moderate_repaired,102,power,0.2,32768,3.38517656368,3.37397243911,0.0112041245712,True,0.974251762267
heldout,1e+19,nominal_moderate_repaired,102,power,0.8,2048,3.38517656368,3.09162870744,0.293547856241,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,102,power,0.8,32768,3.38517656368,3.23844581409,0.146730749586,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,102,logarithmic,0.2,2048,3.38517656368,3.20244419191,0.182732371768,True,0.686688811597
heldout,1e+19,nominal_moderate_repaired,102,logarithmic,0.2,32768,3.38517656368,3.31580386184,0.069372701842,True,1
heldout,1e+19,nominal_moderate_repaired,102,logarithmic,0.8,2048,3.38517656368,3.04694620812,0.338230355558,True,0.326855369984
heldout,1e+19,nominal_moderate_repaired,102,logarithmic,0.8,32768,3.38517656368,3.17971984906,0.205456714616,True,0.640166558387
heldout,1e+19,nominal_moderate_repaired,125,exponential,0.2,2048,3.38528697182,3.19842021659,0.186866755235,True,0.520412383079
