source,cost_model,budget,replicate,r_N,r_D,r_Q,Q_state,KKT_rel_error,Q_complementarity_ok,budget_ratio
joint_bootstrap,exponential,1e+24,49,3.49342196296e-26,3.4934217221e-26,2.89470320586e-24,upper,6.89472086639e-08,True,1
joint_bootstrap,exponential,1e+19,50,2.3666798969e-20,2.36667990829e-20,2.36668003279e-20,interior,5.74202075129e-08,True,1
joint_bootstrap,exponential,1e+20,50,1.80651589531e-21,1.8065151926e-21,1.8065157819e-21,interior,3.88985715501e-07,True,1
joint_bootstrap,exponential,1e+22,50,7.43964334309e-24,7.43964308055e-24,6.54577844636e-23,upper,3.52900852957e-08,True,1
joint_bootstrap,exponential,1e+24,50,3.4937870314e-26,3.49378691069e-26,3.20194668033e-24,upper,3.45495732244e-08,True,1
joint_bootstrap,exponential,1e+19,51,2.35765834945e-20,2.35765812213e-20,2.35765813359e-20,interior,9.64196673445e-08,True,1
joint_bootstrap,exponential,1e+20,51,1.84761533032e-21,1.84761537938e-21,2.95247654941e-21,upper,2.65528447538e-08,True,1
joint_bootstrap,exponential,1e+22,51,7.43901559207e-24,7.43901617921e-24,8.85523867584e-23,upper,7.89268648935e-08,True,1
joint_bootstrap,exponential,1e+24,51,3.49333020819e-26,3.49333044776e-26,4.39993306599e-24,upper,6.85793922336e-08,True,1
joint_bootstrap,exponential,1e+19,52,2.38648762444e-20,2.38648781125e-20,2.3864877548e-20,interior,7.82807864097e-08,True,1
joint_bootstrap,exponential,1e+20,52,1.78762598069e-21,1.78762595669e-21,1.78762569286e-21,interior,1.61009564928e-07,True,1
joint_bootstrap,exponential,1e+22,52,7.43914259826e-24,7.43914271919e-24,4.95266193314e-23,upper,1.62560275061e-08,True,1
joint_bootstrap,exponential,1e+24,52,3.49342697395e-26,3.4934269738e-26,2.31884543503e-24,upper,4.23241412698e-11,True,1
joint_bootstrap,exponential,1e+19,53,2.3549827963e-20,2.35498287228e-20,2.35498308029e-20,interior,1.20593733857e-07,True,1
joint_bootstrap,exponential,1e+20,53,1.77901270705e-21,1.77901303795e-21,1.77901313901e-21,interior,2.4280841786e-07,True,1
joint_bootstrap,exponential,1e+22,53,7.4395293455e-24,7.43952933857e-24,4.55102380822e-23,upper,9.31695881296e-10,True,1
joint_bootstrap,exponential,1e+24,53,3.4936296225e-26,3.493629862e-26,2.2291902679e-24,upper,6.85527101199e-08,True,1
joint_bootstrap,exponential,1e+19,54,2.36053069467e-20,2.36053124292e-20,2.36053085195e-20,interior,2.32259101675e-07,True,1
joint_bootstrap,exponential,1e+20,54,1.79225115343e-21,1.79225214393e-21,1.79224695239e-21,interior,2.89666023331e-06,True,1
joint_bootstrap,exponential,1e+22,54,7.43941752169e-24,7.43941743793e-24,5.58081587825e-23,upper,1.12585496175e-08,True,1
joint_bootstrap,exponential,1e+24,54,3.49358289562e-26,3.49358288013e-26,2.73258139849e-24,upper,4.43401226248e-09,True,1
joint_bootstrap,exponential,1e+19,55,2.3876114617e-20,2.3876110664e-20,2.38761176716e-20,interior,2.93500924947e-07,True,1
joint_bootstrap,exponential,1e+20,55,1.79706194191e-21,1.79706217709e-21,1.79706235842e-21,interior,2.31767913799e-07,True,1
joint_bootstrap,exponential,1e+22,55,7.43848892779e-24,7.43848892061e-24,5.53049069743e-23,upper,9.65577955872e-10,True,1
joint_bootstrap,exponential,1e+24,55,3.4928965462e-26,3.49289666579e-26,2.61603012816e-24,upper,3.42389224275e-08,True,1
joint_bootstrap,exponential,1e+19,56,2.37927828504e-20,2.37927818217e-20,2.37927814686e-20,interior,5.80778396838e-08,True,1
joint_bootstrap,exponential,1e+20,56,1.7526287552e-21,1.75262858493e-21,1.75262848955e-21,interior,1.5156890146e-07,True,1
joint_bootstrap,exponential,1e+22,56,7.43802612021e-24,7.43802630927e-24,2.2424007534e-23,upper,2.54183929901e-08,True,1
joint_bootstrap,exponential,1e+24,56,3.49252272396e-26,3.49252248311e-26,1.03554340632e-24,upper,6.89602849919e-08,True,1
joint_bootstrap,exponential,1e+19,57,2.38824346453e-20,2.38824353227e-20,2.38824321913e-20,interior,1.31118080165e-07,True,1
joint_bootstrap,exponential,1e+20,57,1.8040539241e-21,1.80405470512e-21,1.80405530108e-21,interior,7.63267268074e-07,True,1
joint_bootstrap,exponential,1e+22,57,7.43950492386e-24,7.43950458349e-24,6.03909933189e-23,upper,4.57506497653e-08,True,1
joint_bootstrap,exponential,1e+24,57,3.49369768378e-26,3.49369792332e-26,2.86470850751e-24,upper,6.85634144632e-08,True,1
joint_bootstrap,exponential,1e+19,58,2.35729415956e-20,2.35729444067e-20,2.35729466123e-20,interior,2.12818243851e-07,True,1
joint_bootstrap,exponential,1e+20,58,1.79509068345e-21,1.79509032578e-21,1.7950889905e-21,interior,9.43100582166e-07,True,1
joint_bootstrap,exponential,1e+22,58,7.43864811325e-24,7.43864823391e-24,6.06131200941e-23,upper,1.62207117487e-08,True,1
joint_bootstrap,exponential,1e+24,58,3.49282893261e-26,3.49282893288e-26,2.96607007082e-24,upper,7.8803309445e-11,True,1
joint_bootstrap,exponential,1e+19,59,2.3506270616e-20,2.35062695417e-20,2.35062706302e-20,interior,4.63087283446e-08,True,1
joint_bootstrap,exponential,1e+20,59,1.77472462564e-21,1.77472458415e-21,1.7747246106e-21,interior,2.33773324783e-08,True,1
joint_bootstrap,exponential,1e+22,59,7.43939924887e-24,7.43939949718e-24,4.30673582049e-23,upper,3.33774695847e-08,True,1
joint_bootstrap,exponential,1e+24,59,3.49366209937e-26,3.49366185876e-26,2.11331957146e-24,upper,6.88701316189e-08,True,1
joint_bootstrap,exponential,1e+19,60,2.36259594761e-20,2.36259600604e-20,2.36259584391e-20,interior,6.8622809301e-08,True,1
joint_bootstrap,exponential,1e+20,60,1.78828524047e-21,1.78828587269e-21,1.78828601895e-21,interior,4.35319812936e-07,True,1
joint_bootstrap,exponential,1e+22,60,7.43884028487e-24,7.43883974833e-24,5.28438824504e-23,upper,7.21278285411e-08,True,1
joint_bootstrap,exponential,1e+24,60,3.49302967631e-26,3.49302943546e-26,2.56883368855e-24,upper,6.89513875708e-08,True,1
joint_bootstrap,exponential,1e+19,61,2.35950748602e-20,2.35950780867e-20,2.35950726535e-20,interior,2.30269094334e-07,True,1
joint_bootstrap,exponential,1e+20,61,1.78665573011e-21,1.78665580302e-21,1.78665593434e-21,interior,1.14308024504e-07,True,1
joint_bootstrap,exponential,1e+22,61,7.43874416129e-24,7.43874474928e-24,5.49452608091e-23,upper,7.90433605669e-08,True,1
joint_bootstrap,exponential,1e+24,61,3.49311472202e-26,3.49311451383e-26,2.65427434859e-24,upper,5.95993728627e-08,True,1
joint_bootstrap,exponential,1e+19,62,2.35949636204e-20,2.35949653083e-20,2.3594964318e-20,interior,7.15369247086e-08,True,1
joint_bootstrap,exponential,1e+20,62,1.77955091744e-21,1.77955111593e-21,1.77955112033e-21,interior,1.14015180838e-07,True,1
joint_bootstrap,exponential,1e+22,62,7.43923489778e-24,7.43923438493e-24,3.95077057126e-23,upper,6.89387077576e-08,True,1
joint_bootstrap,exponential,1e+24,62,3.49438428932e-26,3.49438428915e-26,1.96895766012e-24,upper,4.84248220204e-11,True,1
joint_bootstrap,exponential,1e+19,63,2.35426109492e-20,2.3542613161e-20,2.35426133792e-20,interior,1.03218883499e-07,True,1
joint_bootstrap,exponential,1e+20,63,1.80148794214e-21,1.80148724207e-21,1.80148642637e-21,interior,8.41404225741e-07,True,1
joint_bootstrap,exponential,1e+22,63,7.43820242976e-24,7.43820267827e-24,6.48581705371e-23,upper,3.34092081695e-08,True,1
joint_bootstrap,exponential,1e+24,63,3.49268444294e-26,3.4926846821e-26,3.20901377269e-24,upper,6.84722684434e-08,True,1
joint_bootstrap,exponential,1e+19,64,2.3581017279e-20,2.3581017751e-20,2.35810183191e-20,interior,4.41056247362e-08,True,1
joint_bootstrap,exponential,1e+20,64,1.77649792817e-21,1.77649760261e-21,1.77649847611e-21,interior,4.91698620396e-07,True,1
joint_bootstrap,exponential,1e+22,64,7.43934610422e-24,7.43934616178e-24,3.97620999795e-23,upper,7.73748817792e-09,True,1
joint_bootstrap,exponential,1e+24,64,3.49332855007e-26,3.49332842961e-26,1.95974304206e-24,upper,3.4482570694e-08,True,1
joint_bootstrap,exponential,1e+19,65,2.39034136499e-20,2.39034128286e-20,2.39034087694e-20,interior,2.04174924323e-07,True,1
joint_bootstrap,exponential,1e+20,65,1.801711208e-21,1.80171157888e-21,1.80171172155e-21,interior,2.85037700589e-07,True,1
joint_bootstrap,exponential,1e+22,65,7.43904974753e-24,7.43904992845e-24,6.04354624342e-23,upper,2.43202889841e-08,True,1
joint_bootstrap,exponential,1e+24,65,3.49333792516e-26,3.49333806311e-26,2.83510455386e-24,upper,3.94894945253e-08,True,1
joint_bootstrap,exponential,1e+19,66,2.35789458324e-20,2.35789463566e-20,2.35789532749e-20,interior,3.15640780554e-07,True,1
joint_bootstrap,exponential,1e+20,66,1.77535073524e-21,1.77535087703e-21,1.77535126374e-21,interior,2.97687517945e-07,True,1
joint_bootstrap,exponential,1e+22,66,7.4397471471e-24,7.4397477344e-24,4.16309423943e-23,upper,7.8940661746e-08,True,1
joint_bootstrap,exponential,1e+24,66,3.49394533895e-26,3.49394521842e-26,2.02919447947e-24,upper,3.44963419808e-08,True,1
joint_bootstrap,exponential,1e+19,67,2.43782914164e-20,2.43783169789e-20,2.43783289892e-20,interior,1.54123897862e-06,True,1
joint_bootstrap,exponential,1e+20,67,1.84760416033e-21,1.84760416406e-21,3.48329322018e-21,upper,2.01560826789e-09,True,1
joint_bootstrap,exponential,1e+22,67,7.43938950157e-24,7.43938911086e-24,9.58429996029e-23,upper,5.25188370727e-08,True,1
joint_bootstrap,exponential,1e+24,67,3.49369046806e-26,3.49369033561e-26,4.30355425785e-24,upper,3.79116915992e-08,True,1
joint_bootstrap,exponential,1e+19,68,2.38705550239e-20,2.387055354e-20,2.38705537111e-20,interior,6.21656313258e-08,True,1
joint_bootstrap,exponential,1e+20,68,1.78798719519e-21,1.78798787554e-21,1.78798805444e-21,interior,4.80569166099e-07,True,1
joint_bootstrap,exponential,1e+22,68,7.43963709722e-24,7.43963689628e-24,5.03111702697e-23,upper,2.70083684075e-08,True,1
joint_bootstrap,exponential,1e+24,68,3.4938158211e-26,3.49381595927e-26,2.34925075918e-24,upper,3.95452508545e-08,True,1
joint_bootstrap,exponential,1e+19,69,2.36629823064e-20,2.36629820021e-20,2.36629837819e-20,interior,7.52137253525e-08,True,1
joint_bootstrap,exponential,1e+20,69,1.76502873814e-21,1.76502867975e-21,1.76502882091e-21,interior,7.99715798116e-08,True,1
joint_bootstrap,exponential,1e+22,69,7.43941349329e-24,7.43941336094e-24,3.38818397869e-23,upper,1.77902591282e-08,True,1
joint_bootstrap,exponential,1e+24,69,3.49356926254e-26,3.49356902137e-26,1.60681534077e-24,upper,6.90313147747e-08,True,1
joint_bootstrap,exponential,1e+19,70,2.36962421892e-20,2.36962424296e-20,2.36962401668e-20,interior,9.5489099919e-08,True,1
joint_bootstrap,exponential,1e+20,70,1.78199924323e-21,1.78199914155e-21,1.78199923923e-21,interior,5.70606567229e-08,True,1
joint_bootstrap,exponential,1e+22,70,7.43868829138e-24,7.43868811513e-24,4.19124423914e-23,upper,2.36939551878e-08,True,1
joint_bootstrap,exponential,1e+24,70,3.49313620804e-26,3.49313620762e-26,2.04628648256e-24,upper,1.18030991444e-10,True,1
joint_bootstrap,exponential,1e+19,71,2.36714201626e-20,2.3671417112e-20,2.36714184164e-20,interior,1.28873513006e-07,True,1
joint_bootstrap,exponential,1e+20,71,1.80153396404e-21,1.80153393718e-21,1.80153396447e-21,interior,1.5153254157e-08,True,1
joint_bootstrap,exponential,1e+22,71,7.43965025445e-24,7.43965050275e-24,6.34462487047e-23,upper,3.33758457532e-08,True,1
joint_bootstrap,exponential,1e+24,71,3.49356461833e-26,3.49356473814e-26,3.07733960456e-24,upper,3.42935207446e-08,True,1
joint_bootstrap,exponential,1e+19,72,2.36179690698e-20,2.3617969359e-20,2.3617970238e-20,interior,4.94623199259e-08,True,1
joint_bootstrap,exponential,1e+20,72,1.79902741662e-21,1.79902712172e-21,1.79902720952e-21,interior,1.63925004464e-07,True,1
joint_bootstrap,exponential,1e+22,72,7.43950153048e-24,7.4395017791e-24,6.11492469694e-23,upper,3.34188940421e-08,True,1
joint_bootstrap,exponential,1e+24,72,3.49375926633e-26,3.49375914559e-26,2.99774322604e-24,upper,3.45589056391e-08,True,1
joint_bootstrap,exponential,1e+19,73,2.36380591196e-20,2.36380568245e-20,2.36380576069e-20,interior,9.70940280106e-08,True,1
joint_bootstrap,exponential,1e+20,73,1.77657366384e-21,1.77657377236e-21,1.77657402318e-21,interior,2.02265236558e-07,True,1
joint_bootstrap,exponential,1e+22,73,7.43895980343e-24,7.43896003445e-24,4.60408341047e-23,upper,3.1054394936e-08,True,1
joint_bootstrap,exponential,1e+24,73,3.49326240463e-26,3.49326240339e-26,2.1927897505e-24,upper,3.54385960177e-10,True,1
joint_bootstrap,exponential,1e+19,74,2.41500102068e-20,2.41500091857e-20,2.41500105205e-20,interior,5.52720032766e-08,True,1
joint_bootstrap,exponential,1e+20,74,1.81580045655e-21,1.81580039366e-21,1.81580053075e-21,interior,7.54975630311e-08,True,1
joint_bootstrap,exponential,1e+22,74,7.43910729115e-24,7.43910690028e-24,6.23361364444e-23,upper,5.25425636753e-08,True,1
joint_bootstrap,exponential,1e+24,74,3.49315193617e-26,3.49315193584e-26,2.88381012994e-24,upper,9.27690742912e-11,True,1
joint_bootstrap,exponential,1e+19,75,2.36008447082e-20,2.36008474147e-20,2.36008486607e-20,interior,1.67473450682e-07,True,1
joint_bootstrap,exponential,1e+20,75,1.7860504296e-21,1.78605052416e-21,1.78605056292e-21,interior,7.46472342313e-08,True,1
joint_bootstrap,exponential,1e+22,75,7.43957260665e-24,7.43957290173e-24,4.45224011899e-23,upper,3.9663818924e-08,True,1
joint_bootstrap,exponential,1e+24,75,3.49348929557e-26,3.49348905516e-26,2.22326677756e-24,upper,6.88167997159e-08,True,1
joint_bootstrap,exponential,1e+19,76,2.37199580295e-20,2.37199565931e-20,2.3719956083e-20,interior,8.2062703865e-08,True,1
joint_bootstrap,exponential,1e+20,76,1.76726364426e-21,1.76726342157e-21,1.76726397544e-21,interior,3.13405067816e-07,True,1
joint_bootstrap,exponential,1e+22,76,7.43894535568e-24,7.43894523973e-24,3.30480890973e-23,upper,1.55860963676e-08,True,1
joint_bootstrap,exponential,1e+24,76,3.49332952454e-26,3.49332940352e-26,1.57011279859e-24,upper,3.46428620637e-08,True,1
joint_bootstrap,exponential,1e+19,77,2.38514219374e-20,2.38514216833e-20,2.38514219338e-20,interior,1.06535375333e-08,True,1
joint_bootstrap,exponential,1e+20,77,1.79321557012e-21,1.79321529785e-21,1.79321558033e-21,interior,1.57525279495e-07,True,1
joint_bootstrap,exponential,1e+22,77,7.43920644995e-24,7.43920638137e-24,5.26360389394e-23,upper,9.21964578412e-09,True,1
joint_bootstrap,exponential,1e+24,77,3.49351126285e-26,3.49351138294e-26,2.49298290405e-24,upper,3.43730392652e-08,True,1
joint_bootstrap,exponential,1e+19,78,2.36310051122e-20,2.36310018918e-20,2.36310003679e-20,interior,2.00763066336e-07,True,1
joint_bootstrap,exponential,1e+20,78,1.81093710808e-21,1.81093753343e-21,1.81093752882e-21,interior,2.34881238444e-07,True,1
joint_bootstrap,exponential,1e+22,78,7.43896889499e-24,7.4389691435e-24,6.75983119883e-23,upper,3.3406614846e-08,True,1
joint_bootstrap,exponential,1e+24,78,3.49342857968e-26,3.49342869936e-26,3.34381523843e-24,upper,3.42594780236e-08,True,1
joint_bootstrap,exponential,1e+19,79,2.3591572958e-20,2.35915725605e-20,2.35915722886e-20,interior,2.83745313393e-08,True,1
joint_bootstrap,exponential,1e+20,79,1.79079417676e-21,1.79079472193e-21,1.79079037329e-21,interior,2.4283314244e-06,True,1
joint_bootstrap,exponential,1e+22,79,7.43895538583e-24,7.43895479559e-24,5.91070057507e-23,upper,7.93442829825e-08,True,1
joint_bootstrap,exponential,1e+24,79,3.49290635439e-26,3.49290655545e-26,2.8570331923e-24,upper,5.75623868554e-08,True,1
joint_bootstrap,exponential,1e+19,80,2.35645852405e-20,2.35645862862e-20,2.35645858574e-20,interior,4.43742071674e-08,True,1
joint_bootstrap,exponential,1e+20,80,1.78580155121e-21,1.78580199984e-21,1.7858020977e-21,interior,3.06018744927e-07,True,1
joint_bootstrap,exponential,1e+22,80,7.4393014305e-24,7.43930155119e-24,5.15746856402e-23,upper,1.62245385615e-08,True,1
joint_bootstrap,exponential,1e+24,80,3.493342241e-26,3.4933421202e-26,2.5261074517e-24,upper,3.45815791908e-08,True,1
joint_bootstrap,exponential,1e+19,81,2.35932223766e-20,2.35932191052e-20,2.35932189111e-20,interior,1.4688291141e-07,True,1
joint_bootstrap,exponential,1e+20,81,1.79625627006e-21,1.79625676678e-21,1.79625339788e-21,interior,1.87551032826e-06,True,1
joint_bootstrap,exponential,1e+22,81,7.43892488418e-24,7.43892534217e-24,6.34776770967e-23,upper,6.15675527886e-08,True,1
joint_bootstrap,exponential,1e+24,81,3.49337912947e-26,3.49337912888e-26,3.07895582575e-24,upper,1.69909432811e-10,True,1
joint_bootstrap,exponential,1e+19,82,2.37617863995e-20,2.37617827585e-20,2.37617849836e-20,interior,1.53226611794e-07,True,1
joint_bootstrap,exponential,1e+20,82,1.77907633064e-21,1.77907613772e-21,1.77907619722e-21,interior,1.08442075854e-07,True,1
joint_bootstrap,exponential,1e+22,82,7.43938662086e-24,7.43938720853e-24,4.04134996019e-23,upper,7.89942826866e-08,True,1
joint_bootstrap,exponential,1e+24,82,3.49363142429e-26,3.49363163276e-26,1.935967932e-24,upper,5.96699298355e-08,True,1
joint_bootstrap,exponential,1e+19,83,2.35876140664e-20,2.35876154442e-20,2.3587614847e-20,interior,5.84133218772e-08,True,1
joint_bootstrap,exponential,1e+20,83,1.75445831273e-21,1.75445833975e-21,1.75445838915e-21,interior,4.35585866043e-08,True,1
joint_bootstrap,exponential,1e+22,83,7.43809795455e-24,7.43809849901e-24,2.63609164203e-23,upper,7.31995285979e-08,True,1
joint_bootstrap,exponential,1e+24,83,3.49175859613e-26,3.49175871588e-26,1.25532360235e-24,upper,3.42960832073e-08,True,1
joint_bootstrap,exponential,1e+19,84,2.35751216307e-20,2.35751175262e-20,2.35751169879e-20,interior,1.9693662702e-07,True,1
joint_bootstrap,exponential,1e+20,84,1.80469915092e-21,1.8046979428e-21,1.80469603225e-21,interior,1.72808253514e-06,True,1
joint_bootstrap,exponential,1e+22,84,7.43942288089e-24,7.43942346832e-24,6.48611073834e-23,upper,7.89617906731e-08,True,1
joint_bootstrap,exponential,1e+24,84,3.49367124865e-26,3.49367100777e-26,3.21738377098e-24,upper,6.89479456745e-08,True,1
joint_bootstrap,exponential,1e+19,85,2.35621328154e-20,2.35621323378e-20,2.35621223898e-20,interior,4.42470894713e-07,True,1
joint_bootstrap,exponential,1e+20,85,1.7888616733e-21,1.78886234158e-21,1.78886098267e-21,interior,7.59652176612e-07,True,1
joint_bootstrap,exponential,1e+22,85,7.43928602243e-24,7.43928575991e-24,5.56358231082e-23,upper,3.5287771972e-08,True,1
joint_bootstrap,exponential,1e+24,85,3.49316928716e-26,3.49316945622e-26,2.71724892407e-24,upper,4.83971457084e-08,True,1
joint_bootstrap,exponential,1e+19,86,2.35136020009e-20,2.35136023082e-20,2.35136049555e-20,interior,1.2565215246e-07,True,1
joint_bootstrap,exponential,1e+20,86,1.75868703419e-21,1.75868720913e-21,1.75868732977e-21,interior,1.68070530539e-07,True,1
joint_bootstrap,exponential,1e+22,86,7.43947389264e-24,7.43947388538e-24,3.12217252861e-23,upper,9.76596376147e-10,True,1
joint_bootstrap,exponential,1e+24,86,3.49360484833e-26,3.49360472739e-26,1.50443397694e-24,upper,3.46176485497e-08,True,1
joint_bootstrap,exponential,1e+19,87,2.40480922696e-20,2.40480900043e-20,2.40480859855e-20,interior,2.61314691065e-07,True,1
joint_bootstrap,exponential,1e+20,87,1.80014666061e-21,1.80014717628e-21,1.80014742126e-21,interior,4.22552285416e-07,True,1
joint_bootstrap,exponential,1e+22,87,7.43937915571e-24,7.43937931357e-24,5.45529304797e-23,upper,2.12195863035e-08,True,1
joint_bootstrap,exponential,1e+24,87,3.49360066277e-26,3.49360042224e-26,2.5272237277e-24,upper,6.88484707717e-08,True,1
joint_bootstrap,exponential,1e+19,88,2.36127932536e-20,2.36127946727e-20,2.36127958419e-20,interior,1.09612710574e-07,True,1
joint_bootstrap,exponential,1e+20,88,1.79187142968e-21,1.79187148106e-21,1.79187149658e-21,interior,3.73396900906e-08,True,1
joint_bootstrap,exponential,1e+22,88,7.43941304116e-24,7.43941362867e-24,5.0399587889e-23,upper,7.89730112429e-08,True,1
joint_bootstrap,exponential,1e+24,88,3.49356911207e-26,3.49356913894e-26,2.50780989027e-24,upper,7.69278387691e-09,True,1
joint_bootstrap,exponential,1e+19,89,2.35389697169e-20,2.35389689809e-20,2.35389727638e-20,interior,1.607103556e-07,True,1
joint_bootstrap,exponential,1e+20,89,1.77965572775e-21,1.77965554473e-21,1.77965562625e-21,interior,1.0283664821e-07,True,1
joint_bootstrap,exponential,1e+22,89,7.43925746632e-24,7.43925733094e-24,4.3950024992e-23,upper,1.81976554106e-08,True,1
joint_bootstrap,exponential,1e+24,89,3.49348436213e-26,3.49348460231e-26,2.17541391304e-24,upper,6.87517991792e-08,True,1
joint_bootstrap,exponential,1e+19,90,2.38215221942e-20,2.38215219257e-20,2.38215205614e-20,interior,6.8544150471e-08,True,1
joint_bootstrap,exponential,1e+20,90,1.77450440263e-21,1.77450482497e-21,1.77450512931e-21,interior,4.09513979368e-07,True,1
joint_bootstrap,exponential,1e+22,90,7.43911791041e-24,7.43911764751e-24,3.8247065814e-23,upper,3.53400140622e-08,True,1
joint_bootstrap,exponential,1e+24,90,3.49337965074e-26,3.49337977012e-26,1.79253695077e-24,upper,3.41735714335e-08,True,1
joint_bootstrap,exponential,1e+19,91,2.36994141311e-20,2.36994147481e-20,2.36994168138e-20,interior,1.13194192265e-07,True,1
joint_bootstrap,exponential,1e+20,91,1.84758102448e-21,1.84758102538e-21,2.67083759238e-21,upper,4.8207643126e-10,True,1
joint_bootstrap,exponential,1e+22,91,7.4390529768e-24,7.43905252125e-24,7.87409858671e-23,upper,6.12381372059e-08,True,1
joint_bootstrap,exponential,1e+24,91,3.49313057122e-26,3.49313081102e-26,3.83386831622e-24,upper,6.86502014169e-08,True,1
joint_bootstrap,exponential,1e+19,92,2.41494953048e-20,2.41494969565e-20,2.41494984805e-20,interior,1.31502149995e-07,True,1
joint_bootstrap,exponential,1e+20,92,1.81572829883e-21,1.81572789687e-21,1.81572796906e-21,interior,2.213760604e-07,True,1
joint_bootstrap,exponential,1e+22,92,7.43963422862e-24,7.43963396552e-24,6.25557106174e-23,upper,3.53639420289e-08,True,1
joint_bootstrap,exponential,1e+24,92,3.49354265843e-26,3.493542538e-26,2.89111178559e-24,upper,3.44741106456e-08,True,1
joint_bootstrap,exponential,1e+19,93,2.37887667862e-20,2.3788766108e-20,2.37887670247e-20,interior,3.85340211944e-08,True,1
joint_bootstrap,exponential,1e+20,93,1.80097300089e-21,1.80097562562e-21,1.80097717403e-21,interior,2.31715734373e-06,True,1
joint_bootstrap,exponential,1e+22,93,7.44005628953e-24,7.44005625777e-24,5.98184514991e-23,upper,4.26878769207e-09,True,1
joint_bootstrap,exponential,1e+24,93,3.49412141104e-26,3.49412129057e-26,2.86805864483e-24,upper,3.44771155561e-08,True,1
joint_bootstrap,exponential,1e+19,94,2.35728503434e-20,2.35728476861e-20,2.35728491421e-20,interior,1.1272757539e-07,True,1
joint_bootstrap,exponential,1e+20,94,1.84760829512e-21,1.84760825182e-21,3.03433497029e-21,upper,2.34334048272e-08,True,1
joint_bootstrap,exponential,1e+22,94,7.4386978589e-24,7.43869810737e-24,9.04180946026e-23,upper,3.34021307322e-08,True,1
joint_bootstrap,exponential,1e+24,94,3.49304751864e-26,3.49304751826e-26,4.45846920934e-24,upper,1.08632184492e-10,True,1
joint_bootstrap,exponential,1e+19,95,2.36549360923e-20,2.36549387954e-20,2.36549354387e-20,interior,1.41900407468e-07,True,1
joint_bootstrap,exponential,1e+20,95,1.77947971054e-21,1.77948006374e-21,1.77948005817e-21,interior,1.98486180559e-07,True,1
joint_bootstrap,exponential,1e+22,95,7.43930547143e-24,7.43930540168e-24,4.67597891063e-23,upper,9.37493389869e-09,True,1
joint_bootstrap,exponential,1e+24,95,3.49351738e-26,3.49351725927e-26,2.23801543101e-24,upper,3.45578294988e-08,True,1
joint_bootstrap,exponential,1e+19,96,2.37110528018e-20,2.37110527911e-20,2.37110544188e-20,interior,6.86454344925e-08,True,1
joint_bootstrap,exponential,1e+20,96,1.79205086185e-21,1.79205032218e-21,1.79205049223e-21,interior,3.01150483155e-07,True,1
joint_bootstrap,exponential,1e+22,96,7.43915897861e-24,7.43915873915e-24,5.30343018202e-23,upper,3.21890797747e-08,True,1
joint_bootstrap,exponential,1e+24,96,3.49327290989e-26,3.4932727896e-26,2.56640388523e-24,upper,3.44361011223e-08,True,1
joint_bootstrap,exponential,1e+19,97,2.36600252281e-20,2.36600251107e-20,2.36600261934e-20,interior,4.57598913517e-08,True,1
joint_bootstrap,exponential,1e+20,97,1.76631259956e-21,1.766312853e-21,1.76631286844e-21,interior,1.52230697905e-07,True,1
joint_bootstrap,exponential,1e+22,97,7.43861868795e-24,7.43861842535e-24,3.31812208317e-23,upper,3.53021927134e-08,True,1
joint_bootstrap,exponential,1e+24,97,3.49303474407e-26,3.49303486411e-26,1.58860798383e-24,upper,3.43666393603e-08,True,1
joint_bootstrap,exponential,1e+19,98,2.36034630761e-20,2.36034577038e-20,2.36034544065e-20,interior,3.67302972491e-07,True,1
joint_bootstrap,exponential,1e+20,98,1.77010840924e-21,1.77010841123e-21,1.77010841694e-21,interior,4.34851339069e-09,True,1
joint_bootstrap,exponential,1e+22,98,7.43930960396e-24,7.43930972482e-24,3.59033443781e-23,upper,1.62454607767e-08,True,1
joint_bootstrap,exponential,1e+24,98,3.49361431446e-26,3.49361455405e-26,1.74602568652e-24,upper,6.85808006029e-08,True,1
joint_bootstrap,exponential,1e+19,99,2.35333725682e-20,2.35333757994e-20,2.35333771973e-20,interior,1.96704092507e-07,True,1
joint_bootstrap,exponential,1e+20,99,1.76269052212e-21,1.7626906966e-21,1.76269084743e-21,interior,1.84555630309e-07,True,1
joint_bootstrap,exponential,1e+22,99,7.43936166803e-24,7.43936127729e-24,3.24153054306e-23,upper,5.25238191e-08,True,1
joint_bootstrap,exponential,1e+24,99,3.49359275126e-26,3.4935928714e-26,1.57405067789e-24,upper,3.43907202766e-08,True,1
joint_bootstrap,exponential,1e+19,100,2.36341201475e-20,2.36341221071e-20,2.36341190062e-20,interior,1.31206248173e-07,True,1
joint_bootstrap,exponential,1e+20,100,1.80036839632e-21,1.80036922612e-21,1.80036469753e-21,interior,2.51536870045e-06,True,1
joint_bootstrap,exponential,1e+22,100,7.43919000465e-24,7.43918974164e-24,6.26312846008e-23,upper,3.53547897413e-08,True,1
joint_bootstrap,exponential,1e+24,100,3.49351938367e-26,3.49351938377e-26,3.05815349764e-24,upper,2.88467927564e-11,True,1
joint_bootstrap,exponential,1e+19,101,2.38450479283e-20,2.38450462642e-20,2.38450419939e-20,interior,2.48873338961e-07,True,1
joint_bootstrap,exponential,1e+20,101,1.80200516225e-21,1.80200703489e-21,1.80200886314e-21,interior,2.0537611375e-06,True,1
joint_bootstrap,exponential,1e+22,101,7.43872246813e-24,7.43872258885e-24,6.0494002226e-23,upper,1.62297408622e-08,True,1
