replicate,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
152,1e+20,0.940943157083,11.0316659078,0.951423898755,2.70151507832,1e+20,6.2281023283e+19,2.92155410047e+19,8.50343571224e+18,0.62281023283,0.292155410047,0.0850343571224,1,2.34923192011e-13,False,not_applicable,False,False,False,False,False,False
152,1e+22,5.43240704021,245.621938294,1,2.15470711744,1e+22,8.0059100809e+21,9.0101632939e+20,1.09307358971e+21,0.80059100809,0.090101632939,0.109307358971,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,True
152,1e+24,39.5625521272,3656.93206999,1,1.91598345624,1e+24,8.68065393868e+23,1.34147443564e+22,1.18519861776e+23,0.868065393868,0.0134147443564,0.118519861776,1,1.1990408666e-14,False,not_applicable,False,False,False,False,False,True
153,1e+19,0.310160356947,3.95662462377,0.72576383916,3.1814362477,1e+19,7.36312863368e+18,1.6315588702e+18,1.00531249612e+18,0.736312863368,0.16315588702,0.100531249612,1,1.28785870857e-13,False,not_applicable,False,False,False,False,False,False
153,1e+20,0.958011454194,10.5974194946,0.96496125373,2.70275196254,1e+20,6.09146955642e+19,3.07684180014e+19,8.31688643437e+18,0.609146955642,0.307684180014,0.0831688643437,1,1.50990331349e-14,False,not_applicable,False,False,False,False,False,False
153,1e+22,5.43242903978,245.621033227,1,2.15470281045,1e+22,8.00591300211e+21,9.0101300933e+20,1.09307398856e+21,0.800591300211,0.090101300933,0.109307398856,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
153,1e+24,39.5511994448,3657.96766195,1,1.91600514328,1e+24,8.68062051363e+23,1.34185432242e+22,1.18519405413e+23,0.868062051363,0.0134185432242,0.118519405413,1,4.28546087505e-14,False,not_applicable,False,False,False,False,False,True
154,1e+19,0.309468922227,3.97282805815,0.724561852454,3.18036085907,1e+19,7.37680090408e+18,1.61601987915e+18,1.00717921677e+18,0.737680090408,0.161601987915,0.100717921677,1,2.02948768901e-13,False,not_applicable,False,False,False,False,False,False
154,1e+20,0.953545962716,10.710953501,0.96137634688,2.70249209754,1e+20,6.12803188063e+19,3.03528749994e+19,8.36680619435e+18,0.612803188063,0.303528749994,0.0836680619435,1,3.59268170769e-13,False,not_applicable,False,False,False,False,False,False
154,1e+22,5.43281834169,245.605018382,1,2.15470345064,1e+22,8.00596469206e+21,9.00954261983e+20,1.09308104596e+21,0.800596469206,0.0900954261983,0.109308104596,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
154,1e+24,39.5547802156,3657.64096063,1,1.91602018329,1e+24,8.68063105833e+23,1.34173447839e+22,1.18519549383e+23,0.868063105833,0.0134173447839,0.118519549383,1,4.99600361081e-14,False,not_applicable,False,False,False,False,False,True
155,1e+19,0.318193031002,3.83183579551,0.731557381753,3.18288573356,1e+19,7.31558067646e+18,1.68559870852e+18,9.98820615026e+17,0.731558067646,0.168559870852,0.0998820615026,1,1.61648472385e-13,False,not_applicable,False,False,False,False,False,False
155,1e+20,0.956744119326,10.6719234099,0.962017665259,2.70254610448,1e+20,6.12617997856e+19,3.03739224836e+19,8.36427773073e+18,0.612617997856,0.303739224836,0.0836427773073,1,3.30846461338e-13,False,not_applicable,False,False,False,False,False,False
155,1e+22,5.43170338516,245.650890305,1,2.15470194181,1e+22,8.00581663461e+21,9.01122534213e+20,1.09306083118e+21,0.800581663461,0.0901122534213,0.109306083118,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
155,1e+24,39.5392103233,3659.06194687,1,1.9159698032,1e+24,8.6805851942e+23,1.34225573957e+22,1.18518923185e+23,0.86805851942,0.0134225573957,0.118518923185,1,3.01980662698e-14,False,not_applicable,False,False,False,False,False,True
156,1e+19,0.309244550061,3.97370128164,0.724772417964,3.17998983817,1e+19,7.37307278951e+18,1.62025700563e+18,1.00667020486e+18,0.737307278951,0.162025700563,0.100667020486,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,False
156,1e+20,0.951136111579,10.7680715023,0.959643840761,2.70234291145,1e+20,6.14514099477e+19,3.01584242141e+19,8.39016583819e+18,0.614514099477,0.301584242141,0.0839016583819,1,3.38840067116e-13,False,not_applicable,False,False,False,False,False,False
156,1e+22,5.43141636913,245.66270159,1,2.15469371119,1e+22,8.00577851219e+21,9.01165861616e+20,1.0930556262e+21,0.800577851219,0.0901165861616,0.10930556262,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
156,1e+24,39.5360146788,3659.35373394,1,1.91599327406,1e+24,8.6805757764e+23,1.34236277598e+22,1.185187946e+23,0.86805757764,0.0134236277598,0.1185187946,1,2.55795384874e-13,False,not_applicable,False,False,False,False,False,True
157,1e+19,0.311659214214,3.96671527524,0.722159823788,3.18311544992,1e+19,7.41758019416e+18,1.56967285667e+18,1.01274694918e+18,0.741758019416,0.156967285667,0.101274694918,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,False
157,1e+20,0.977747247461,10.1287163231,0.979690204181,2.70359207163,1e+20,5.94199470313e+19,3.2467249534e+19,8.11280343467e+18,0.594199470313,0.32467249534,0.0811280343467,1,5.90054901695e-06,False,not_applicable,False,False,False,False,False,False
157,1e+22,5.43213514194,245.633124787,1,2.154703252,1e+22,8.00587397507e+21,9.01057364865e+20,1.09306866006e+21,0.800587397507,0.0901057364865,0.109306866006,1,2.975397706e-14,False,not_applicable,False,False,False,False,False,True
157,1e+24,39.5449166628,3658.54102964,1,1.91599521659,1e+24,8.68060200746e+23,1.34206465121e+22,1.18519152742e+23,0.868060200746,0.0134206465121,0.118519152742,1,1.38777878078e-13,False,not_applicable,False,False,False,False,False,True
158,1e+19,0.31844245186,3.84659292015,0.729117230117,3.18274409968,1e+19,7.3495108848e+18,1.64703589573e+18,1.00345321947e+18,0.73495108848,0.164703589573,0.100345321947,1,7.63833440942e-14,False,not_applicable,False,False,False,False,False,False
158,1e+20,0.958987026039,10.6288764906,0.96318903942,2.70271904153,1e+20,6.11577279353e+19,3.04922036106e+19,8.3500684541e+18,0.611577279353,0.304922036106,0.083500684541,1,0.000868236228873,False,not_applicable,False,False,False,False,False,False
158,1e+22,5.43184974392,245.644867786,1,2.15470957215,1e+22,8.00583607305e+21,9.01100441773e+20,1.09306348517e+21,0.800583607305,0.0901100441773,0.109306348517,1,2.975397706e-14,False,not_applicable,False,False,False,False,False,True
158,1e+24,39.5411091362,3658.8885926,1,1.91601786019,1e+24,8.68059078943e+23,1.34219214792e+22,1.18518999578e+23,0.868059078943,0.0134219214792,0.118518999578,1,2.35367281221e-14,False,not_applicable,False,False,False,False,False,True
159,1e+19,0.3113703116,3.93737110284,0.726641161664,3.18490090673,1e+19,7.35588280304e+18,1.63979399825e+18,1.00432319871e+18,0.735588280304,0.163979399825,0.100432319871,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,False
159,1e+20,1.00256989289,9.51924916512,1,2.70356782723,1e+20,5.72622756954e+19,3.49195149297e+19,7.81820937494e+18,0.572622756954,0.349195149297,0.0781820937494,1,5.834911188e-05,False,not_applicable,False,False,False,False,False,True
159,1e+22,5.43380245744,245.564543788,1,2.15472206142,1e+22,8.00609532895e+21,9.00805788802e+20,1.09309888225e+21,0.800609532895,0.0900805788802,0.109309888225,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
159,1e+24,39.5688350757,3656.35919129,1,1.91606187523,1e+24,8.68067242906e+23,1.34126428622e+22,1.18520114231e+23,0.868067242906,0.0134126428622,0.118520114231,1,1.70086167373e-13,False,not_applicable,False,False,False,False,False,True
160,1e+19,0.315000411086,3.89317102227,0.727508004965,3.18011772214,1e+19,7.35810283466e+18,1.63727085831e+18,1.00462630703e+18,0.735810283466,0.163727085831,0.100462630703,1,6.66133814775e-14,False,not_applicable,False,False,False,False,False,False
160,1e+20,0.947289478291,10.9114904254,0.954522217362,2.70197788638,1e+20,6.20180404348e+19,2.95144297778e+19,8.46752978737e+18,0.620180404348,0.295144297778,0.0846752978737,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,False
160,1e+22,5.43465665964,245.529423075,1,2.15471774487,1e+22,8.00620868551e+21,9.00676955295e+20,1.09311435919e+21,0.800620868551,0.0900676955295,0.109311435919,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
160,1e+24,39.5879756742,3654.61505895,1,1.91597981621,1e+24,8.68072872315e+23,1.34062448518e+22,1.18520882833e+23,0.868072872315,0.0134062448518,0.118520882833,1,2.44027020813e-13,False,not_applicable,False,False,False,False,False,True
161,1e+19,0.313076725244,3.92819947052,0.725421193762,3.18029002383,1e+19,7.37896695801e+18,1.61355808666e+18,1.00747495533e+18,0.737896695801,0.161355808666,0.100747495533,1,3.98792110445e-13,False,not_applicable,False,False,False,False,False,False
161,1e+20,0.951220110019,10.8004886032,0.958139917454,2.70229248398,1e+20,6.16418517442e+19,2.99419807643e+19,8.41616749147e+18,0.616418517442,0.299419807643,0.0841616749147,1,6.92779167366e-14,False,not_applicable,False,False,False,False,False,False
161,1e+22,5.43306476688,245.594882184,1,2.15470660241,1e+22,8.00599740793e+21,9.00917079312e+20,1.09308551276e+21,0.800599740793,0.0900917079312,0.109308551276,1,7.63833440942e-14,False,not_applicable,False,False,False,False,False,True
161,1e+24,39.5615855388,3657.02021937,1,1.9160213162,1e+24,8.68065109354e+23,1.34150677152e+22,1.18519822931e+23,0.868065109354,0.0134150677152,0.118519822931,1,2.02060590482e-14,False,not_applicable,False,False,False,False,False,True
162,1e+19,0.311152051624,3.96223743276,0.723534283859,3.17441757577,1e+19,7.39714983734e+18,1.59289263821e+18,1.00995752446e+18,0.739714983734,0.159289263821,0.100995752446,1,6.97220059465e-14,False,not_applicable,False,False,False,False,False,False
162,1e+20,0.927448586177,11.4226980838,0.938894767895,2.70001390446,1e+20,6.35637911288e+19,2.77576325891e+19,8.67857628212e+18,0.635637911288,0.277576325891,0.0867857628212,1,1.10134124043e-13,False,not_applicable,False,False,False,False,False,False
162,1e+22,5.43288311945,245.6023538,1,2.15470674563,1e+22,8.00597329234e+21,9.00944487481e+20,1.09308222018e+21,0.800597329234,0.0900944487481,0.109308222018,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
162,1e+24,39.5571378487,3657.42588746,1,1.9159988697,1e+24,8.68063800009e+23,1.34165558298e+22,1.18519644161e+23,0.868063800009,0.0134165558298,0.118519644161,1,1.04360964315e-13,False,not_applicable,False,False,False,False,False,True
163,1e+19,0.310726072787,3.97686891293,0.722143802611,3.17696911169,1e+19,7.41430115582e+18,1.57339959304e+18,1.01229925114e+18,0.741430115582,0.157339959304,0.101229925114,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,False
163,1e+20,0.939186273639,11.114074666,0.948341627857,2.70134798028,1e+20,6.2629118223e+19,2.88199195023e+19,8.55096227471e+18,0.62629118223,0.288199195023,0.0855096227471,1,8.03801469829e-14,False,not_applicable,False,False,False,False,False,False
163,1e+22,5.43473301045,245.526284384,1,2.15470793658,1e+22,8.00621881603e+21,9.00665441617e+20,1.09311574235e+21,0.800621881603,0.0900665441617,0.109311574235,1,2.04281036531e-14,False,not_applicable,False,False,False,False,False,True
163,1e+24,39.5815971928,3655.19609495,1,1.91600921162,1e+24,8.68070996947e+23,1.34083762694e+22,1.18520626783e+23,0.868070996947,0.0134083762694,0.118520626783,1,8.52651282912e-14,False,not_applicable,False,False,False,False,False,True
164,1e+19,0.318246796788,3.83180553085,0.731485802943,3.18306109363,1e+19,7.31675901663e+18,1.68425948563e+18,9.98981497738e+17,0.731675901663,0.168425948563,0.0998981497738,1,1.50102152929e-13,False,not_applicable,False,False,False,False,False,False
164,1e+20,0.95739040145,10.6560674092,0.962511712315,2.70260462623,1e+20,6.12120999288e+19,3.04304080276e+19,8.35749204361e+18,0.612120999288,0.304304080276,0.0835749204361,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,False
164,1e+22,5.43453797255,245.53430232,1,2.15471057424,1e+22,8.00619293713e+21,9.00694853858e+20,1.09311220902e+21,0.800619293713,0.0900694853858,0.109311220902,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,True
164,1e+24,39.584751699,3654.90871794,1,1.91599677213,1e+24,8.68071924493e+23,1.34073220828e+22,1.18520753424e+23,0.868071924493,0.0134073220828,0.118520753424,1,3.01980662698e-14,False,not_applicable,False,False,False,False,False,True
165,1e+19,0.315995340234,3.87374454038,0.728794914599,3.18254986799,1e+19,7.34451134411e+18,1.65271804037e+18,1.00277061552e+18,0.734451134411,0.165271804037,0.100277061552,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,False
165,1e+20,0.958655418377,10.6169786545,0.96384747462,2.70273558236,1e+20,6.10681446834e+19,3.05940179625e+19,8.33783735411e+18,0.610681446834,0.305940179625,0.0833783735411,1,0.000884571812551,False,not_applicable,False,False,False,False,False,False
165,1e+22,5.43351125431,245.576518965,1,2.15470723186,1e+22,8.00605667755e+21,9.00849717412e+20,1.09309360504e+21,0.800605667755,0.0900849717412,0.109309360504,1,2.26485497024e-14,False,not_applicable,False,False,False,False,False,True
165,1e+24,39.5683831827,3656.40038887,1,1.91600109656,1e+24,8.68067109936e+23,1.34127939875e+22,1.18520096077e+23,0.868067109936,0.0134127939875,0.118520096077,1,2.88657986403e-14,False,not_applicable,False,False,False,False,False,True
166,1e+19,0.309744853636,4.00011462709,0.720401243092,3.17787546989,1e+19,7.43408951817e+18,1.55090945961e+18,1.01500102221e+18,0.743408951817,0.155090945961,0.101500102221,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,False
166,1e+20,0.945099027894,10.9578693869,0.953222632216,2.70196019251,1e+20,6.21376302324e+19,2.93785119866e+19,8.48385778106e+18,0.621376302324,0.293785119866,0.0848385778106,1,9.32587340685e-15,False,not_applicable,False,False,False,False,False,False
166,1e+22,5.43492877389,245.518237147,1,2.15471665408,1e+22,8.00624478951e+21,9.00635921894e+20,1.09311928859e+21,0.800624478951,0.0900635921894,0.109311928859,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,True
166,1e+24,39.5862636201,3654.77099723,1,1.91602206285,1e+24,8.68072369004e+23,1.34068168811e+22,1.18520814115e+23,0.868072369004,0.0134068168811,0.118520814115,1,1.95399252334e-14,False,not_applicable,False,False,False,False,False,True
167,1e+19,0.311382396348,3.9555266324,0.724121585815,3.18040868363,1e+19,7.3900881697e+18,1.60091845886e+18,1.00899337144e+18,0.73900881697,0.160091845886,0.100899337144,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,False
167,1e+20,0.95392796582,10.7226211094,0.960710183974,2.70251729112,1e+20,6.13716488587e+19,3.02490753504e+19,8.37927579085e+18,0.613716488587,0.302490753504,0.0837927579085,1,2.13162820728e-14,False,not_applicable,False,False,False,False,False,False
167,1e+22,5.43447125807,245.537045048,1,2.15470591496,1e+22,8.00618408462e+21,9.00704915022e+20,1.09311100035e+21,0.800618408462,0.0900704915022,0.109311100035,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
167,1e+24,39.5795629071,3655.38144332,1,1.91600990786,1e+24,8.68070398712e+23,1.34090561839e+22,1.18520545104e+23,0.868070398712,0.0134090561839,0.118520545104,1,2.64233079861e-14,False,not_applicable,False,False,False,False,False,True
168,1e+19,0.312527279035,3.93358453639,0.72547734466,3.1802156888,1e+19,7.37611483208e+18,1.61679962285e+18,1.00708554507e+18,0.737611483208,0.161679962285,0.100708554507,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,False
168,1e+20,0.950848183936,10.8045333991,0.958090524508,2.70228698748,1e+20,6.16408257647e+19,2.99431468242e+19,8.41602741108e+18,0.616408257647,0.299431468242,0.0841602741108,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,False
168,1e+22,5.43022388989,245.711786666,1,2.1546937751,1e+22,8.00562008387e+21,9.01345920675e+20,1.09303399545e+21,0.800562008387,0.0901345920675,0.109303399545,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
168,1e+24,39.51273999,3661.48029768,1,1.91598662231,1e+24,8.68050713885e+23,1.34314286455e+22,1.18517857469e+23,0.868050713885,0.0134314286455,0.118517857469,1,1.57651669497e-14,False,not_applicable,False,False,False,False,False,True
169,1e+19,0.307920898681,4.00839063906,0.722002564456,3.17667417504,1e+19,7.40560348706e+18,1.5832847835e+18,1.01111172943e+18,0.740560348706,0.15832847835,0.101111172943,1,1.42996725572e-13,False,not_applicable,False,False,False,False,False,False
169,1e+20,0.938456182033,11.1011733933,0.949208738693,2.70132191715,1e+20,6.25077887925e+19,2.89578144444e+19,8.53439676313e+18,0.625077887925,0.289578144444,0.0853439676313,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,False
169,1e+22,5.43554230096,245.493020342,1,2.1547166145,1e+22,8.00632617995e+21,9.00543418947e+20,1.0931304011e+21,0.800632617995,0.0900543418947,0.10931304011,1,1.11022302463e-14,False,not_applicable,False,False,False,False,False,True
169,1e+24,39.5948883279,3653.98557206,1,1.91603315679,1e+24,8.68074904064e+23,1.34039357016e+22,1.18521160235e+23,0.868074904064,0.0134039357016,0.118521160235,1,2.93098878501e-14,False,not_applicable,False,False,False,False,False,True
170,1e+19,0.321335537528,3.78984598372,0.733098264299,3.18419362915,1e+19,7.30687317797e+18,1.6954950708e+18,9.97631751232e+17,0.730687317797,0.16954950708,0.0997631751232,1,4.66293670343e-14,False,not_applicable,False,False,False,False,False,False
170,1e+20,0.961339196882,10.5737312461,0.964882087997,2.70278743611,1e+20,6.09896538251e+19,3.06832254393e+19,8.32712073558e+18,0.609896538251,0.306832254393,0.0832712073558,1,0.000821417830211,False,not_applicable,False,False,False,False,False,False
170,1e+22,5.43335125253,245.583099233,1,2.15469139925,1e+22,8.0060354389e+21,9.00873855846e+20,1.09309070526e+21,0.80060354389,0.0900873855846,0.109309070526,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
170,1e+24,39.5610331931,3657.07059321,1,1.9159595649,1e+24,8.68064946766e+23,1.34152525019e+22,1.18519800732e+23,0.868064946766,0.0134152525019,0.118519800732,1,1.62092561595e-14,False,not_applicable,False,False,False,False,False,True
171,1e+19,0.314048582615,3.89033096324,0.729271376418,3.18406264114,1e+19,7.33051754944e+18,1.66862245448e+18,1.00085999608e+18,0.733051754944,0.166862245448,0.100085999608,1,1.73194791842e-14,False,not_applicable,False,False,False,False,False,False
171,1e+20,0.968837987025,10.3406919455,0.97294608896,2.70322503358,1e+20,6.01107310138e+19,3.16821505118e+19,8.20711847442e+18,0.601107310138,0.316821505118,0.0820711847442,1,0.00038960384389,False,not_applicable,False,False,False,False,False,False
171,1e+22,5.43105442685,245.677597859,1,2.15469980562,1e+22,8.00573043259e+21,9.01220505686e+20,1.09304906173e+21,0.800573043259,0.0901220505686,0.109304906173,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
171,1e+24,39.5255772244,3660.30707859,1,1.91599159706,1e+24,8.68054500599e+23,1.34271249193e+22,1.18518374482e+23,0.868054500599,0.0134271249193,0.118518374482,1,1.79856129989e-14,False,not_applicable,False,False,False,False,False,True
172,1e+19,0.30841349063,4.02809343211,0.718558918747,3.17259322609,1e+19,7.45391013587e+18,1.52838266691e+18,1.01770719722e+18,0.745391013587,0.152838266691,0.101770719722,1,2.30038210702e-13,False,not_applicable,False,False,False,False,False,False
172,1e+20,0.924139661577,11.5141934968,0.936069247869,2.69983178709,1e+20,6.38443372886e+19,2.74387825269e+19,8.71688018448e+18,0.638443372886,0.274387825269,0.0871688018448,1,6.12843109593e-14,False,not_applicable,False,False,False,False,False,False
172,1e+22,5.43098992354,245.680252778,1,2.15469849769,1e+22,8.0057218635e+21,9.01230244738e+20,1.09304789176e+21,0.80057218635,0.0901230244738,0.109304789176,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,True
172,1e+24,39.5254436535,3660.31928201,1,1.91599101388,1e+24,8.68054461211e+23,1.34271696852e+22,1.18518369104e+23,0.868054461211,0.0134271696852,0.118518369104,1,9.41469124882e-14,False,not_applicable,False,False,False,False,False,True
173,1e+19,0.312078026316,3.94847966302,0.724071484019,3.18168379601,1e+19,7.39340244109e+18,1.59715167896e+18,1.00944587996e+18,0.739340244109,0.159715167896,0.100944587996,1,3.81916720471e-14,False,not_applicable,False,False,False,False,False,False
173,1e+20,0.960814290786,10.5485264804,0.966211862594,2.70297775349,1e+20,6.08110499346e+19,3.08862147143e+19,8.30273535108e+18,0.608110499346,0.308862147143,0.0830273535108,1,0.00064871392322,False,not_applicable,False,False,False,False,False,False
173,1e+22,5.42917584825,245.754942569,1,2.15471877075,1e+22,8.00548079272e+21,9.01504229718e+20,1.09301497757e+21,0.800548079272,0.0901504229718,0.109301497757,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
173,1e+24,39.5045943251,3662.22513548,1,1.91605109152,1e+24,8.68048309827e+23,1.34341609381e+22,1.18517529235e+23,0.868048309827,0.0134341609381,0.118517529235,1,3.39728245535e-14,False,not_applicable,False,False,False,False,False,True
174,1e+19,0.309779687066,3.97279000164,0.724109377651,3.17910613165,1e+19,7.38413786091e+18,1.60768118314e+18,1.00818095594e+18,0.738413786091,0.160768118314,0.100818095594,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,False
174,1e+20,0.947311127149,10.8764993324,0.956106834827,2.70204300498,1e+20,6.18205730522e+19,2.97388580404e+19,8.4405689074e+18,0.618205730522,0.297388580404,0.084405689074,1,5.23137089203e-13,False,not_applicable,False,False,False,False,False,False
174,1e+22,5.43343413546,245.579690528,1,2.15470160287,1e+22,8.00604644093e+21,9.00861351673e+20,1.0930922074e+21,0.800604644093,0.0900861351673,0.10930922074,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,True
174,1e+24,39.564022357,3656.79799848,1,1.91602326415,1e+24,8.680658266e+23,1.34142525411e+22,1.18519920859e+23,0.8680658266,0.0134142525411,0.118519920859,1,1.76969550125e-13,False,not_applicable,False,False,False,False,False,True
175,1e+19,0.318654784492,3.83146467735,0.730957366321,3.18229832701,1e+19,7.32548730629e+18,1.67433949349e+18,1.00017320022e+18,0.732548730629,0.167433949349,0.100017320022,1,3.69926311805e-13,False,not_applicable,False,False,False,False,False,False
175,1e+20,0.95390986689,10.7516792644,0.959393336393,2.70236084715,1e+20,6.15367976156e+19,3.00613782833e+19,8.40182410112e+18,0.615367976156,0.300613782833,0.0840182410112,1,4.92939022934e-14,False,not_applicable,False,False,False,False,False,False
175,1e+22,5.42939737487,245.745819358,1,2.15472293632,1e+22,8.00551023904e+21,9.0147076299e+20,1.09301899797e+21,0.800551023904,0.090147076299,0.109301899797,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
175,1e+24,39.5055574583,3662.137051,1,1.91605494586,1e+24,8.68048594131e+23,1.34338378173e+22,1.18517568052e+23,0.868048594131,0.0134338378173,0.118517568052,1,3.77475828373e-15,False,not_applicable,False,False,False,False,False,True
176,1e+19,0.310391055971,3.98423285602,0.721625897756,3.17570926301,1e+19,7.42002146048e+18,1.56689827611e+18,1.0130802634e+18,0.742002146048,0.156689827611,0.10130802634,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,False
176,1e+20,0.934176582745,11.2462004835,0.944262367963,2.70085022671,1e+20,6.30356228191e+19,2.83579134787e+19,8.60646370223e+18,0.630356228191,0.283579134787,0.0860646370223,1,3.38840067116e-13,False,not_applicable,False,False,False,False,False,False
176,1e+22,5.43386515607,245.561965577,1,2.15470800683,1e+22,8.00610365045e+21,9.0079633114e+20,1.09310001841e+21,0.800610365045,0.090079633114,0.109310001841,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
176,1e+24,39.5710354826,3656.15860081,1,1.91602341227,1e+24,8.68067890338e+23,1.34119070351e+22,1.18520202627e+23,0.868067890338,0.0134119070351,0.118520202627,1,1.24122934153e-13,False,not_applicable,False,False,False,False,False,True
177,1e+19,0.310934636529,3.93659871354,0.72737850386,3.18375766474,1e+19,7.34414934093e+18,1.65312946906e+18,1.00272119001e+18,0.734414934093,0.165312946906,0.100272119001,1,5.12923037377e-13,False,not_applicable,False,False,False,False,False,False
177,1e+20,0.970830951495,10.2773499076,0.975167090348,2.70334261334,1e+20,5.98654163379e+19,3.19609588181e+19,8.173624844e+18,0.598654163379,0.319609588181,0.08173624844,1,0.000299300396869,False,not_applicable,False,False,False,False,False,False
177,1e+22,5.43330166579,245.585138619,1,2.15469316875,1e+22,8.00602885652e+21,9.00881336938e+20,1.09308980654e+21,0.800602885652,0.0900881336938,0.109308980654,1,1.7763568394e-14,False,not_applicable,False,False,False,False,False,True
177,1e+24,39.5662533376,3656.59457223,1,1.91596317135,1e+24,8.68066483184e+23,1.34135063115e+22,1.18520010504e+23,0.868066483184,0.0134135063115,0.118520010504,1,4.08562073062e-14,False,not_applicable,False,False,False,False,False,True
178,1e+19,0.309382159015,3.99842222665,0.721180329295,3.17986235847,1e+19,7.42224300681e+18,1.56437341466e+18,1.01338357853e+18,0.742224300681,0.156437341466,0.101338357853,1,2.21600515715e-13,False,not_applicable,False,False,False,False,False,False
178,1e+20,0.954940704112,10.6929851182,0.961697801538,2.70266588257,1e+20,6.12670004268e+19,3.03680117816e+19,8.3649877916e+18,0.612670004268,0.303680117816,0.083649877916,1,0.000936084366554,False,not_applicable,False,False,False,False,False,False
178,1e+22,5.43366720382,245.570105691,1,2.15470873158,1e+22,8.0060773772e+21,9.00826191565e+20,1.09309643123e+21,0.80060773772,0.0900826191565,0.109309643123,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
178,1e+24,39.5694170972,3656.3061317,1,1.91601402497,1e+24,8.68067414163e+23,1.34124482235e+22,1.18520137614e+23,0.868067414163,0.0134124482235,0.118520137614,1,3.99680288865e-14,False,not_applicable,False,False,False,False,False,True
179,1e+19,0.332749890567,3.61336742408,0.743240956141,3.19129027349,1e+19,7.21408568964e+18,1.8009511442e+18,9.84963166159e+17,0.721408568964,0.18009511442,0.0984963166159,1,2.13606909938e-13,False,not_applicable,False,False,False,False,False,False
179,1e+20,1.00254323037,9.51941392353,1,2.7036277641,1e+20,5.72617439167e+19,3.49201193139e+19,7.81813676942e+18,0.572617439167,0.349201193139,0.0781813676942,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
179,1e+22,5.43363475073,245.571440266,1,2.15469759624,1e+22,8.00607306969e+21,9.00831087193e+20,1.09309584312e+21,0.800607306969,0.0900831087193,0.109309584312,1,2.35367281221e-14,False,not_applicable,False,False,False,False,False,True
179,1e+24,39.569647117,3656.28516254,1,1.91597915607,1e+24,8.68067481843e+23,1.34123713022e+22,1.18520146854e+23,0.868067481843,0.0134123713022,0.118520146854,1,2.06279437975e-13,False,not_applicable,False,False,False,False,False,True
180,1e+19,0.310338661207,3.98354946666,0.721798755604,3.17826001442,1e+19,7.41749645002e+18,1.56976803467e+18,1.01273551531e+18,0.741749645002,0.156976803467,0.101273551531,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,False
180,1e+20,0.945030104785,10.955698122,0.953347221845,2.70196580483,1e+20,6.21207872652e+19,2.93976545802e+19,8.4815581546e+18,0.621207872652,0.293976545802,0.084815581546,1,1.59872115546e-14,False,not_applicable,False,False,False,False,False,False
180,1e+22,5.4323927876,245.622524652,1,2.15470244889,1e+22,8.00590818835e+21,9.01018480332e+20,1.09307333132e+21,0.800590818835,0.0901018480332,0.109307333132,1,0,False,not_applicable,False,False,False,False,False,True
180,1e+24,39.5515372378,3657.93684,1,1.91597081786,1e+24,8.68062150845e+23,1.34184301599e+22,1.18519418995e+23,0.868062150845,0.0134184301599,0.118519418995,1,2.50910403565e-14,False,not_applicable,False,False,False,False,False,True
