replicate,cost_model,Q0,L_ctx,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
80,logarithmic,0.8,32768,1e+22,3.73248882419,211.606564655,1,2.19312067379,1e+22,4.73891482619e+21,8.49264729873e+19,5.17615870082e+21,0.473891482619,0.00849264729873,0.517615870082,1,1.03916875105e-13,False,not_applicable,False,False,False,False,False,True
80,logarithmic,0.8,32768,1e+24,29.5938246403,2688.81982889,1,1.93772964768,1e+24,4.77434775033e+23,1.07913469007e+21,5.21486090277e+23,0.477434775033,0.00107913469007,0.521486090277,1,1.78301817755e-13,False,not_applicable,False,False,False,False,False,True
81,exponential,0.2,2048,1e+19,0.371216021449,3.09326070703,0.74748495826,3.19766744012,1e+19,6.8896075978e+18,2.64006185686e+18,4.70330545343e+17,0.68896075978,0.264006185686,0.0470330545343,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,False
81,exponential,0.2,2048,1e+22,5.65649453325,248.404287336,1,2.15115528967,1e+22,8.43058496012e+21,9.93887106604e+20,5.75527933277e+20,0.843058496012,0.0993887106604,0.0575527933277,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
81,exponential,0.2,2048,1e+24,40.7881490331,3767.37503749,1,1.91392914888,1e+24,9.21985526956e+23,1.50735944039e+22,6.29408786402e+22,0.921985526956,0.0150735944039,0.0629408786402,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
82,power,0.2,2048,1e+19,0.396899255631,2.88078672923,0.657652113117,3.24041165777,1e+19,6.86029265079e+18,2.67137803758e+18,4.68329311627e+17,0.686029265079,0.267137803758,0.0468329311627,1,1.7896795157e-13,False,not_applicable,False,False,False,False,False,False
82,power,0.2,2048,1e+22,5.7963378951,237.28053328,1,2.15295221364,1e+22,8.25214888093e+21,1.18450442213e+21,5.63346696938e+20,0.825214888093,0.118450442213,0.0563346696938,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
82,power,0.2,2048,1e+24,40.9338441664,3740.25335464,1,1.91404357612,1e+24,9.18617687769e+23,1.86713447464e+22,6.2710967485e+22,0.918617687769,0.0186713447464,0.062710967485,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
83,logarithmic,0.2,2048,1e+19,0.46096602232,1.80077202467,1,3.20241993949,1e+19,4.98056830389e+18,4.67942489989e+18,3.40006796212e+17,0.498056830389,0.467942489989,0.0340006796212,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
83,logarithmic,0.2,2048,1e+22,5.4340827844,267.173491337,1,2.14853640267,1e+22,8.71105721835e+21,6.94267942211e+20,5.94674839439e+20,0.871105721835,0.0694267942211,0.0594674839439,1,1.02140518266e-14,False,not_applicable,False,False,False,False,False,True
83,logarithmic,0.2,2048,1e+24,40.3772748565,3825.54377485,1,1.91384128224,1e+24,9.26790194836e+23,9.94092786341e+21,6.32688773008e+22,0.926790194836,0.00994092786341,0.0632688773008,1,6.43929354283e-15,False,not_applicable,False,False,False,False,False,True
84,exponential,0.6,2048,1e+19,0.317439584458,4.14833804337,0.717777293783,3.17005097596,1e+19,7.90108022806e+18,1.5595393617e+18,5.39380410236e+17,0.790108022806,0.15595393617,0.0539380410236,1,3.50830475782e-13,False,not_applicable,False,False,False,False,False,False
84,exponential,0.6,2048,1e+22,5.60572418661,252.533189867,1,2.15054132882,1e+22,8.49378846214e+21,9.26368912173e+20,5.79842625682e+20,0.849378846214,0.0926368912173,0.0579842625682,1,0,False,not_applicable,False,False,False,False,False,True
84,exponential,0.6,2048,1e+24,40.7091522137,3779.32252167,1,1.91387060474,1e+24,9.23118094794e+23,1.38637099345e+22,6.30181952713e+22,0.923118094794,0.0138637099345,0.0630181952713,1,1.75415237891e-13,False,not_applicable,False,False,False,False,False,True
85,power,0.6,2048,1e+19,0.277925768544,5.61358440612,0.6,3.17812814033,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,2.22044604925e-15,False,not_applicable,False,False,False,False,True,False
85,power,0.6,2048,1e+22,5.70341875971,244.447181327,1,2.15178334423,1e+22,8.36510783843e+21,1.06383413313e+21,5.71058028437e+20,0.836510783843,0.106383413313,0.0571058028437,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
85,power,0.6,2048,1e+24,40.7944180419,3761.83234688,1,1.913959655,1e+24,9.20770568172e+23,1.63714943736e+22,6.28579374539e+22,0.920770568172,0.0163714943736,0.0628579374539,1,2.77555756156e-14,False,not_applicable,False,False,False,False,False,True
86,logarithmic,0.6,2048,1e+19,0.333412985782,3.28837670645,1,3.09290236963,1e+19,6.57832497645e+18,2.97259470516e+18,4.49080318392e+17,0.657832497645,0.297259470516,0.0449080318392,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
86,logarithmic,0.6,2048,1e+22,5.16535902793,294.015126813,1,2.14509711531,1e+22,9.11216213778e+21,2.6578092695e+20,6.22056935272e+20,0.911216213778,0.026578092695,0.0622056935272,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,True
86,logarithmic,0.6,2048,1e+24,40.2057518461,3866.87498237,1,1.91349796232,1e+24,9.32823695767e+23,3.49553993481e+21,6.36807642977e+22,0.932823695767,0.00349553993481,0.0636807642977,1,9.45910016981e-14,False,not_applicable,False,False,False,False,False,True
87,exponential,0.8,2048,1e+19,0.255638194347,6.10299945337,0.8,3.09583297172,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,3.99680288865e-14,False,not_applicable,False,False,False,False,True,False
87,exponential,0.8,2048,1e+22,5.47777128762,263.646983447,1,2.1489161765,1e+22,8.66518725596e+21,7.43269294038e+20,5.91543450007e+20,0.866518725596,0.0743269294038,0.0591543450007,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
87,exponential,0.8,2048,1e+24,40.56523436,3804.79702085,1,1.9137442454,1e+24,9.26054897057e+23,1.07264219703e+22,6.32186809724e+22,0.926054897057,0.0107264219703,0.0632186809724,1,1.69197988953e-13,False,not_applicable,False,False,False,False,False,True
88,power,0.8,2048,1e+19,0.247186217241,6.31167780216,0.8,3.09068216832,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,2.22044604925e-15,False,not_applicable,False,False,False,False,True,False
88,power,0.8,2048,1e+22,5.49716071006,261.871956731,1,2.14918351999,1e+22,8.63731338966e+21,7.73046016271e+20,5.89640594068e+20,0.863731338966,0.0773046016271,0.0589640594068,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
88,power,0.8,2048,1e+24,40.5776593684,3801.72389606,1,1.91377496942,1e+24,9.25590343602e+23,1.12226889412e+22,6.31869674566e+22,0.925590343602,0.0112226889412,0.0631869674566,1,2.45359288442e-13,False,not_applicable,False,False,False,False,False,True
89,logarithmic,0.8,2048,1e+19,0.27982012985,4.55606500949,1,3.04692951781,1e+19,7.64927221538e+18,1.82853746805e+18,5.2219031657e+17,0.764927221538,0.182853746805,0.052219031657,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
89,logarithmic,0.8,2048,1e+22,5.0796945974,303.396660175,1,2.14403115543,1e+22,9.24697425337e+21,1.21765637596e+20,6.3126010903e+20,0.924697425337,0.0121765637596,0.063126010903,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
89,logarithmic,0.8,2048,1e+24,40.1375898122,3880.97459127,1,1.91342810204,1e+24,9.34637797297e+23,1.5575957406e+21,6.38046069622e+22,0.934637797297,0.0015575957406,0.0638046069622,1,1.68087765928e-13,False,not_applicable,False,False,False,False,False,True
90,exponential,0.2,4096,1e+19,0.365181835996,2.94240725041,0.757487031339,3.20767354852,1e+19,6.44708209172e+18,2.67267630003e+18,8.80241608256e+17,0.644708209172,0.267267630003,0.0880241608256,1,4.7517545454e-14,False,not_applicable,False,False,False,False,False,False
90,exponential,0.2,4096,1e+22,5.47897859798,241.759987833,1,2.1553103633,1e+22,7.94758679511e+21,9.67302687794e+20,1.08511051709e+21,0.794758679511,0.0967302687794,0.108511051709,1,1.24344978758e-13,False,not_applicable,False,False,False,False,False,True
90,exponential,0.2,4096,1e+24,39.6090011942,3648.26643449,1,1.91604552769,1e+24,8.67025137363e+23,1.45970305488e+22,1.18377832088e+23,0.867025137363,0.0145970305488,0.118377832088,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
91,power,0.2,4096,1e+19,0.381008814199,2.83916497263,0.657067473205,3.25646687004,1e+19,6.49048127722e+18,2.62335167907e+18,8.86167043716e+17,0.649048127722,0.262335167907,0.0886167043716,1,0.0615407944402,False,not_applicable,False,False,False,False,False,False
91,power,0.2,4096,1e+22,5.61222603835,231.14497399,1,2.15706951506,1e+22,7.78342704996e+21,1.15387571016e+21,1.06269723989e+21,0.778342704996,0.115387571016,0.106269723989,1,1.82076576039e-14,False,not_applicable,False,False,False,False,False,True
91,power,0.2,4096,1e+24,39.7520960194,3622.27636417,1,1.91617782003,1e+24,8.63958467025e+23,1.808240361e+22,1.17959129365e+23,0.863958467025,0.01808240361,0.117959129365,1,1.24344978758e-14,False,not_applicable,False,False,False,False,False,True
92,logarithmic,0.2,4096,1e+19,0.442792835762,1.77997422677,1,3.21222678519,1e+19,4.72895901273e+18,4.62538045007e+18,6.45660537204e+17,0.472895901273,0.462538045007,0.0645660537204,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
92,logarithmic,0.2,4096,1e+22,5.27717148432,259.170396182,1,2.15270650617,1e+22,8.20611974587e+21,6.73471371499e+20,1.12040888264e+21,0.820611974587,0.0673471371499,0.112040888264,1,1.55431223448e-14,False,not_applicable,False,False,False,False,False,True
92,logarithmic,0.2,4096,1e+24,39.350103712,3690.92499411,1,1.91584512078,1e+24,8.71429687869e+23,9.59111208109e+21,1.1897920005e+23,0.871429687869,0.00959111208109,0.11897920005,1,4.21884749358e-15,False,not_applicable,False,False,False,False,False,True
93,exponential,0.6,4096,1e+19,0.316942474437,3.8589740126,0.729512939258,3.18399108417,1e+19,7.33843663405e+18,1.65962215084e+18,1.0019412151e+18,0.733843663405,0.165962215084,0.10019412151,1,1.1812772982e-13,False,not_applicable,False,False,False,False,False,False
93,exponential,0.6,4096,1e+22,5.43365785417,245.570490177,1,2.1547102559,1e+22,8.00607613622e+21,9.00827601976e+20,1.0930962618e+21,0.800607613622,0.0900827601976,0.10930962618,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
93,exponential,0.6,4096,1e+24,39.5718248371,3656.08664813,1,1.9159685037,1e+24,8.68068122574e+23,1.34116430906e+22,1.18520234335e+23,0.868068122574,0.0134116430906,0.118520234335,1,1.33226762955e-14,False,not_applicable,False,False,False,False,False,True
94,power,0.6,4096,1e+19,0.269597460965,5.43939721055,0.6,3.19560766841,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,0.0972917422105,False,not_applicable,False,False,False,False,True,False
94,power,0.6,4096,1e+22,5.52882698075,237.788508204,1,2.1559467065,1e+22,7.88814911922e+21,1.0348555877e+21,1.07699529308e+21,0.788814911922,0.10348555877,0.107699529308,1,1.62980740015e-13,False,not_applicable,False,False,False,False,False,True
94,power,0.6,4096,1e+24,39.6921794305,3636.08716188,1,1.91611438553,1e+24,8.65945344326e+23,1.58242513285e+22,1.18230404345e+23,0.865945344326,0.0158242513285,0.118230404345,1,3.87689880199e-13,False,not_applicable,False,False,False,False,False,True
95,logarithmic,0.6,4096,1e+19,0.321400319664,3.23032546088,1,3.10380551223,1e+19,6.22936581447e+18,2.92011810633e+18,8.50516079202e+17,0.622936581447,0.292011810633,0.0850516079202,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
95,logarithmic,0.6,4096,1e+22,5.02003857315,284.603378827,1,2.14937935639,1e+22,8.57231963856e+21,2.57272986793e+20,1.17040737465e+21,0.857231963856,0.0257272986793,0.117040737465,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
95,logarithmic,0.6,4096,1e+24,39.1222793592,3735.71158978,1,1.91563065573,1e+24,8.76897314526e+23,3.37697213035e+21,1.19725713343e+23,0.876897314526,0.00337697213035,0.119725713343,1,1.88737914186e-14,False,not_applicable,False,False,False,False,False,True
96,exponential,0.8,4096,1e+19,0.243075940911,6.03287874419,0.8,3.10472052553,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,3.99680288865e-15,False,not_applicable,False,False,False,False,True,False
96,exponential,0.8,4096,1e+22,5.31014623677,256.212296426,1,2.15312702924,1e+22,8.1631485701e+21,7.22309545131e+20,1.11454188477e+21,0.81631485701,0.0722309545131,0.111454188477,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,True
96,exponential,0.8,4096,1e+24,39.3920056978,3684.03981353,1,1.91589290888,1e+24,8.70730303954e+23,1.03859852126e+22,1.18883710833e+23,0.870730303954,0.0103859852126,0.118883710833,1,1.58983937126e-13,False,not_applicable,False,False,False,False,False,True
97,power,0.8,4096,1e+19,0.24252217106,6.0466540883,0.8,3.1001459832,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,0,False,not_applicable,False,False,False,False,True,False
97,power,0.8,4096,1e+22,5.33131392907,254.405696438,1,2.1533871259,1e+22,8.13789979832e+21,7.51005615884e+20,1.1110945858e+21,0.813789979832,0.0751005615884,0.11110945858,1,1.37667655054e-14,False,not_applicable,False,False,False,False,False,True
97,power,0.8,4096,1e+24,39.4462666813,3677.22791125,1,1.91593720269,1e+24,8.70317477011e+23,1.0855176794e+22,1.18827346195e+23,0.870317477011,0.010855176794,0.118827346195,1,2.05613304161e-13,False,not_applicable,False,False,False,False,False,True
98,logarithmic,0.8,4096,1e+19,0.270501090664,4.45247388074,1,3.05849011857,1e+19,7.22639424535e+18,1.78696206035e+18,9.86643694299e+17,0.722639424535,0.178696206035,0.0986643694299,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
98,logarithmic,0.8,4096,1e+22,4.93817974046,293.463597169,1,2.14834949235,1e+22,8.69505594063e+21,1.17779088274e+20,1.18716497109e+21,0.869505594063,0.0117779088274,0.118716497109,1,1.55431223448e-14,False,not_applicable,False,False,False,False,False,True
98,logarithmic,0.8,4096,1e+24,39.0404519788,3750.57208145,1,1.91556440779,1e+24,8.78544175432e+23,1.50525981593e+21,1.19950564752e+23,0.878544175432,0.00150525981593,0.119950564752,1,1.35447209004e-13,False,not_applicable,False,False,False,False,False,True
99,exponential,0.2,32768,1e+19,0.259596725147,2.28069947869,0.79211373907,3.32310429808,1e+19,3.55237269428e+18,2.56748902419e+18,3.88013828153e+18,0.355237269428,0.256748902419,0.388013828153,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,False
99,exponential,0.2,32768,1e+22,4.03731627895,182.869045755,1,2.19872426818,1e+22,4.42980105205e+21,7.31674918826e+20,4.83852402912e+21,0.442980105205,0.0731674918826,0.483852402912,1,1.1901590824e-13,False,not_applicable,False,False,False,False,False,True
99,exponential,0.2,32768,1e+24,29.9323260108,2633.24527486,1,1.93809360765,1e+24,4.729149362e+23,1.05358428201e+22,5.1654922098e+23,0.4729149362,0.0105358428201,0.51654922098,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
100,power,0.2,32768,1e+19,0.281421388743,2.04361617075,0.723291832784,3.37441713033,1e+19,3.45070380499e+18,2.78020745228e+18,3.76908874273e+18,0.345070380499,0.278020745228,0.376908874273,1,1.27453603227e-13,False,not_applicable,False,False,False,False,False,False
100,power,0.2,32768,1e+22,4.1147991887,176.530162715,1,2.20017522416,1e+22,4.35831702192e+21,8.81238572272e+20,4.76044440581e+21,0.435831702192,0.0881238572272,0.476044440581,1,7.90478793533e-14,False,not_applicable,False,False,False,False,False,True
100,power,0.2,32768,1e+24,30.0274301123,2618.1824885,1,1.93820449255,1e+24,4.71703750168e+23,1.30699669826e+22,5.1522628285e+23,0.471703750168,0.0130699669826,0.51522628285,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,True
101,logarithmic,0.2,32768,1e+19,0.300382533122,1.56999472896,1,3.31574878817,1e+19,2.82959396204e+18,4.07973487303e+18,3.09067116493e+18,0.282959396204,0.407973487303,0.309067116493,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
101,logarithmic,0.2,32768,1e+22,3.92414498082,192.824192675,1,2.19661306907,1e+22,4.54002052721e+21,5.01066384943e+20,4.95891308785e+21,0.454002052721,0.0501066384943,0.495891308785,1,1.1768364061e-13,False,not_applicable,False,False,False,False,False,True
101,logarithmic,0.2,32768,1e+24,29.8106842831,2653.71672588,1,1.93797740719,1e+24,4.74654668952e+23,6.89585797328e+21,5.18449473074e+23,0.474654668952,0.00689585797328,0.518449473074,1,9.99200722163e-15,False,not_applicable,False,False,False,False,False,True
102,exponential,0.6,32768,1e+19,0.236450303581,2.73181479146,0.77696447703,3.30701190928,1e+19,3.87563062062e+18,1.89114724017e+18,4.23322213921e+18,0.387563062062,0.189114724017,0.423322213921,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,False
102,exponential,0.6,32768,1e+22,4.01154890096,185.090289142,1,2.19823461808,1e+22,4.45499247591e+21,6.78967742404e+20,4.86603978169e+21,0.445499247591,0.0678967742404,0.486603978169,1,1.1945999745e-13,False,not_applicable,False,False,False,False,False,True
102,exponential,0.6,32768,1e+24,29.9109767103,2637.41775427,1,1.93806028898,1e+24,4.73326446139e+23,9.67485429244e+21,5.16998699569e+23,0.473326446139,0.00967485429244,0.516998699569,1,1.11022302463e-15,False,not_applicable,False,False,False,False,False,True
103,power,0.6,32768,1e+19,0.216113141786,3.41039948415,0.645339951713,3.32503808882,1e+19,4.42219288358e+18,7.47593236116e+17,4.8302138803e+18,0.442219288358,0.0747593236116,0.48302138803,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,False
103,power,0.6,32768,1e+22,4.06683130579,180.487908877,1,2.19922056741,1e+22,4.40408326882e+21,7.85483379431e+20,4.81043335175e+21,0.440408326882,0.0785483379431,0.481043335175,1,8.12683254026e-14,False,not_applicable,False,False,False,False,False,True
103,power,0.6,32768,1e+24,29.9922287926,2625.61987249,1,1.93809754181,1e+24,4.72489151629e+23,1.14266976851e+22,5.16084150686e+23,0.472489151629,0.0114266976851,0.516084150686,1,1.35891298214e-13,False,not_applicable,False,False,False,False,False,True
104,logarithmic,0.6,32768,1e+19,0.225431986643,2.67812673877,1,3.21861883335,1e+19,3.62241258722e+18,2.42094689084e+18,3.95664052193e+18,0.362241258722,0.242094689084,0.395664052193,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
104,logarithmic,0.6,32768,1e+22,3.77863737256,206.870276199,1,2.19394748819,1e+22,4.6901265415e+21,1.87004574773e+20,5.12286888373e+21,0.46901265415,0.0187004574773,0.512286888373,1,6.97220059465e-14,False,not_applicable,False,False,False,False,False,True
104,logarithmic,0.6,32768,1e+24,29.6571419009,2679.47192147,1,1.93780789865,1e+24,4.76792873966e+23,2.42216289598e+21,5.20784963138e+23,0.476792873966,0.00242216289598,0.520784963138,1,2.975397706e-14,False,not_applicable,False,False,False,False,False,True
105,exponential,0.8,32768,1e+19,0.183481815119,4.34148880768,0.8,3.23613735342,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,4.78284079009e-13,False,not_applicable,False,False,False,False,True,False
105,exponential,0.8,32768,1e+22,3.94038615145,191.258655682,1,2.19694488957,1e+22,4.52179774917e+21,5.39193296009e+20,4.93900895482e+21,0.452179774917,0.0539193296009,0.493900895482,1,1.15463194561e-13,False,not_applicable,False,False,False,False,False,True
105,exponential,0.8,32768,1e+24,29.8025046487,2652.88646991,1,1.93795536424,1e+24,4.74375968112e+23,7.4789744524e+21,5.18145057436e+23,0.474375968112,0.0074789744524,0.518145057436,1,2.75779399317e-13,False,not_applicable,False,False,False,False,False,True
106,power,0.8,32768,1e+19,0.182995646788,4.35302293104,0.8,3.23528879295,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,6.66133814775e-15,False,not_applicable,False,False,False,False,True,False
106,power,0.8,32768,1e+22,3.95266731193,190.214584311,1,2.1971505078,1e+22,4.51112981795e+21,5.61513452887e+20,4.92735672916e+21,0.451112981795,0.0561513452887,0.492735672916,1,1.1945999745e-13,False,not_applicable,False,False,False,False,False,True
106,power,0.8,32768,1e+24,29.8352542883,2649.06382662,1,1.9379727316,1e+24,4.74212957359e+23,7.82003641618e+21,5.17967006225e+23,0.474212957359,0.00782003641618,0.517967006225,1,2.40030217924e-13,False,not_applicable,False,False,False,False,False,True
107,logarithmic,0.8,32768,1e+19,0.194904879222,3.51111355586,1,3.17967336212,1e+19,4.10599898123e+18,1.4091551982e+18,4.48484582057e+18,0.410599898123,0.14091551982,0.448484582057,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
107,logarithmic,0.8,32768,1e+22,3.73425744316,211.507194299,1,2.19313432932,1e+22,4.73893388755e+21,8.48865915503e+19,5.1761795209e+21,0.473893388755,0.00848865915503,0.51761795209,1,7.94919685632e-14,False,not_applicable,False,False,False,False,False,True
107,logarithmic,0.8,32768,1e+24,29.6204221111,2686.40802326,1,1.93774560922,1e+24,4.77435237669e+23,1.07816673264e+21,5.21486595598e+23,0.477435237669,0.00107816673264,0.521486595598,1,1.9118040484e-13,False,not_applicable,False,False,False,False,False,True
108,exponential,0.2,2048,1e+19,0.370893738309,3.08456191165,0.749573761168,3.19748222627,1e+19,6.86426819074e+18,2.66713110077e+18,4.68600708488e+17,0.686426819074,0.266713110077,0.0468600708488,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,False
108,exponential,0.2,2048,1e+22,5.64958842672,248.677726159,1,2.1511802832,1e+22,8.42956082215e+21,9.9498115906e+20,5.75458018792e+20,0.842956082215,0.099498115906,0.0575458018792,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
108,exponential,0.2,2048,1e+24,40.6922112828,3776.12297038,1,1.91401112171,1e+24,9.21952762442e+23,1.51085956424e+22,6.2938641916e+22,0.921952762442,0.0151085956424,0.062938641916,1,5.99520433298e-15,False,not_applicable,False,False,False,False,False,True
109,power,0.2,2048,1e+19,0.392568011152,2.94816199455,0.648393451742,3.24276023638,1e+19,6.94412454453e+18,2.5818232199e+18,4.74052235573e+17,0.694412454453,0.25818232199,0.0474052235573,1,2.26485497024e-14,False,not_applicable,False,False,False,False,False,False
109,power,0.2,2048,1e+22,5.79602315718,237.291891885,1,2.15293996561,1e+22,8.25209580227e+21,1.18456112429e+21,5.63343073435e+20,0.825209580227,0.118456112429,0.0563343073435,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
109,power,0.2,2048,1e+24,40.9303188695,3740.56948439,1,1.9140281991,1e+24,9.18616210497e+23,1.86729228661e+22,6.27108666366e+22,0.918616210497,0.0186729228661,0.0627108666366,1,4.21884749358e-15,False,not_applicable,False,False,False,False,False,True
110,logarithmic,0.2,2048,1e+19,0.460773236677,1.8011728173,1,3.20236892337,1e+19,4.97959337307e+18,4.680466386e+18,3.39940240935e+17,0.497959337307,0.4680466386,0.0339940240935,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
110,logarithmic,0.2,2048,1e+22,5.44214600839,266.805084977,1,2.14851456564,1e+22,8.71195336934e+21,6.93310613979e+20,5.9473601668e+20,0.871195336934,0.0693310613979,0.059473601668,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
110,logarithmic,0.2,2048,1e+24,40.5067667862,3813.43547385,1,1.91377834695,1e+24,9.26819648361e+23,9.9094636445e+21,6.32708879948e+22,0.926819648361,0.0099094636445,0.0632708879948,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
111,exponential,0.6,2048,1e+19,0.321492401813,4.09154419487,0.7194501128,3.17355807098,1e+19,7.89240222199e+18,1.56880978632e+18,5.38787991688e+17,0.789240222199,0.156880978632,0.0538787991688,1,7.9936057773e-15,False,not_applicable,False,False,False,False,False,False
111,exponential,0.6,2048,1e+22,5.60544905696,252.544436553,1,2.15053217128,1e+22,8.49374984231e+21,9.26410168455e+20,5.79839989235e+20,0.849374984231,0.0926410168455,0.0579839989235,1,7.63833440942e-14,False,not_applicable,False,False,False,False,False,True
111,exponential,0.6,2048,1e+24,40.7043169467,3779.76524271,1,1.91386854559,1e+24,9.23116574541e+23,1.38653339706e+22,6.30180914886e+22,0.923116574541,0.0138653339706,0.0630180914886,1,4.09006162272e-13,False,not_applicable,False,False,False,False,False,True
112,power,0.6,2048,1e+19,0.277716719969,5.6178099775,0.6,3.17956846062,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,8.881784197e-16,False,not_applicable,False,False,False,False,True,False
112,power,0.6,2048,1e+22,5.7058194169,244.355270258,1,2.15180089839,1e+22,8.36548227394e+21,1.06343413616e+21,5.71083589901e+20,0.836548227394,0.106343413616,0.0571083589901,1,9.32587340685e-15,False,not_applicable,False,False,False,False,False,True
112,power,0.6,2048,1e+24,40.8288881114,3758.70834597,1,1.91399369378,1e+24,9.20783295006e+23,1.63578987217e+22,6.28588062724e+22,0.920783295006,0.0163578987217,0.0628588062724,1,5.17363929475e-14,False,not_applicable,False,False,False,False,False,True
113,logarithmic,0.6,2048,1e+19,0.333426807336,3.28828091246,1,3.09293574321,1e+19,6.57840603759e+18,2.97250811024e+18,4.49085852166e+17,0.657840603759,0.297250811024,0.0449085852166,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,True
113,logarithmic,0.6,2048,1e+22,5.16451634139,294.061825568,1,2.14508982653,1e+22,9.11212262116e+21,2.65823141235e+20,6.22054237605e+20,0.911212262116,0.0265823141235,0.0622054237605,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
113,logarithmic,0.6,2048,1e+24,40.1919051646,3868.20251733,1,1.91350140575,1e+24,9.32822572404e+23,3.49673998692e+21,6.36806876094e+22,0.932822572404,0.00349673998692,0.0636806876094,1,4.7517545454e-14,False,not_applicable,False,False,False,False,False,True
114,exponential,0.8,2048,1e+19,0.250707921503,6.22301741008,0.8,3.09283266154,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,4.92939022934e-14,False,not_applicable,False,False,False,False,True,False
114,exponential,0.8,2048,1e+22,5.4756060171,263.743487964,1,2.14892443949,1e+22,8.664932578e+21,7.43541358006e+20,5.91526063992e+20,0.8664932578,0.0743541358006,0.0591526063992,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,True
114,exponential,0.8,2048,1e+24,40.5358645393,3807.52415425,1,1.91376837933,1e+24,9.26047700081e+23,1.07341102605e+22,6.32181896588e+22,0.926047700081,0.0107341102605,0.0632181896588,1,1.67643676718e-13,False,not_applicable,False,False,False,False,False,True
115,power,0.8,2048,1e+19,0.248199005617,6.28592268726,0.8,3.08841418374,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,2.82440737465e-13,False,not_applicable,False,False,False,False,True,False
115,power,0.8,2048,1e+22,5.49872176351,261.803358502,1,2.14918848919,1e+22,8.63750295092e+21,7.72843514296e+20,5.89653534783e+20,0.863750295092,0.0772843514296,0.0589653534783,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
115,power,0.8,2048,1e+24,40.6000513951,3799.65066086,1,1.9137842462,1e+24,9.25596072687e+23,1.12165687509e+22,6.31873585621e+22,0.925596072687,0.0112165687509,0.0631873585621,1,2.42472708578e-13,False,not_applicable,False,False,False,False,False,True
